"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000005690";"ENSDARG00000005690";"9 x 25";"72hpf_pos.1";"slc25a23a";"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23a [Source:ZFIN;Acc:ZDB-GENE-121214-154]"
"ENSDARG00000005853";"ENSDARG00000005853";"20 x 14";"72hpf_pos";"slc25a6";"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6 [Source:ZFIN;Acc:ZDB-GENE-070912-446]"
"ENSDARG00000008568";"ENSDARG00000008568";"6 x 5";"72hpf_pos_gata5.1";"slc25a24";"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24 [Source:ZFIN;Acc:ZDB-GENE-040912-183]"
"ENSDARG00000010572";"ENSDARG00000010572";"11 x 1";"72hpf_pos_tbx5";"slc25a25a";"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25a [Source:ZFIN;Acc:ZDB-GENE-040426-2396]"
"ENSDARG00000024708";"ENSDARG00000024708";"12 x 30";"72hpf_neg_hand2";"slc25a23b";"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23b [Source:ZFIN;Acc:ZDB-GENE-040724-220]"
"ENSDARG00000027355";"ENSDARG00000027355";"2 x 9";"72hpf_pos.1";"slc25a4";"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5275]"
"ENSDARG00000035468";"ENSDARG00000035468";"27 x 37";"24hpf_pos.1";"slc25a25b";"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25b [Source:ZFIN;Acc:ZDB-GENE-060526-340]"
"ENSDARG00000038977";"ENSDARG00000038977";"20 x 25";"48hpf_neg";"slc25a24l";"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24, like [Source:ZFIN;Acc:ZDB-GENE-040923-1]"
"ENSDARG00000042521";"ENSDARG00000042521";"3 x 14";"48hpf_pos.1";"si:dkey-251i10.1";"si:dkey-251i10.1 [Source:ZFIN;Acc:ZDB-GENE-060531-122]"
"ENSDARG00000061684";"ENSDARG00000061684";"13 x 3";"48hpf_pos";"";"solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein), member 17 [Source:ZFIN;Acc:ZDB-GENE-070620-4]"
"ENSDARG00000090861";"ENSDARG00000090861";"26 x 11";"24hpf_neg";"LOC566378";""
"ENSDARG00000092553";"ENSDARG00000092553";"14 x 25";"72hpf_pos_hand2";"slc25a5";"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 [Source:ZFIN;Acc:ZDB-GENE-020419-9]"
