"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000011640";"ENSDARG00000011640";"1 x 35";"72hpf_neg_gata5";"syt5b";"synaptotagmin Vb [Source:ZFIN;Acc:ZDB-GENE-050522-134]"
"ENSDARG00000014169";"ENSDARG00000014169";"10 x 31";"72hpf_neg_hand2";"";""
"ENSDARG00000025011";"ENSDARG00000025011";"30 x 38";"24hpf_pos.1";"synj1";"synaptojanin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9180]"
"ENSDARG00000030614";"ENSDARG00000030614";"3 x 40";"72hpf_neg_tbx5";"syt1a";"synaptotagmin Ia [Source:ZFIN;Acc:ZDB-GENE-040718-165]"
"ENSDARG00000037941";"ENSDARG00000037941";"1 x 32";"72hpf_neg";"syt5a";"synaptotagmin Va [Source:ZFIN;Acc:ZDB-GENE-040718-110]"
"ENSDARG00000042350";"ENSDARG00000042350";"14 x 28";"72hpf_neg_tbx5";"syt1b";"synaptotagmin Ib [Source:ZFIN;Acc:ZDB-GENE-060503-166]"
"ENSDARG00000062376";"ENSDARG00000062376";"4 x 39";"72hpf_neg_tbx5";"nlgn3b";"neuroligin 3b [Source:ZFIN;Acc:ZDB-GENE-060526-197]"
"ENSDARG00000077329";"ENSDARG00000077329";"5 x 37";"72hpf_neg_tbx5";"nlgn2a";"neuroligin 2a [Source:ZFIN;Acc:ZDB-GENE-090918-2]"
"ENSDARG00000077710";"ENSDARG00000077710";"6 x 34";"72hpf_neg_hand2";"";"neuroligin 1 [Source:ZFIN;Acc:ZDB-GENE-090918-1]"
"ENSDARG00000077761";"ENSDARG00000077761";"10 x 34";"72hpf_neg_tbx5";"nlgn4b";"neuroligin 4b [Source:ZFIN;Acc:ZDB-GENE-100309-1]"
"ENSDARG00000079251";"ENSDARG00000079251";"12 x 38";"72hpf_neg_tbx5";"nlgn2b";"neuroligin 2b [Source:ZFIN;Acc:ZDB-GENE-090918-3]"
"ENSDARG00000079455";"ENSDARG00000079455";"8 x 34";"72hpf_neg_tbx5";"nlgn4a";"neuroligin 4a [Source:ZFIN;Acc:ZDB-GENE-100309-2]"
"ENSDARG00000087133";"ENSDARG00000087133";"6 x 32";"72hpf_neg_tbx5";"";"neuroligin 1 [Source:ZFIN;Acc:ZDB-GENE-090918-1]"
