"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000092200";"ENSDARG00000092200";"14 x 25";"72hpf_neg_hand2";"";"si:dkey-26i13.6 [Source:ZFIN;Acc:ZDB-GENE-090312-165]"
"ENSDARG00000093269";"ENSDARG00000093269";"18 x 26";"72hpf_neg_tbx5";"si:ch73-62b13.1";"si:ch73-62b13.1 [Source:ZFIN;Acc:ZDB-GENE-050420-366]"
"ENSDARG00000093619";"ENSDARG00000093619";"15 x 11";"72hpf_pos_tbx5.1";"sult3st2";"sulfotransferase family 3, cytosolic sulfotransferase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1135]"
"ENSDARG00000093636";"ENSDARG00000093636";"14 x 26";"72hpf_neg_hand2";"";"si:dkey-26i13.5 [Source:ZFIN;Acc:ZDB-GENE-090312-166]"
"ENSDARG00000094089";"ENSDARG00000094089";"21 x 30";"72hpf_neg_gata5";"";"sulfotransferase family 3, cytosolic sulfotransferase 3 [Source:ZFIN;Acc:ZDB-GENE-060503-628]"
"ENSDARG00000094981";"ENSDARG00000094981";"14 x 26";"72hpf_neg_hand2";"si:dkey-26i13.4";"si:dkey-26i13.4 [Source:ZFIN;Acc:ZDB-GENE-090312-216]"
"ENSDARG00000094996";"ENSDARG00000094996";"6 x 16";"48hpf_pos";"";"sulfotransferase family 1, cytosolic sulfotransferase 9 [Source:ZFIN;Acc:ZDB-GENE-081105-79]"
"ENSDARG00000095482";"ENSDARG00000095482";"14 x 26";"72hpf_neg_hand2";"si:dkey-26i13.3";"si:dkey-26i13.3 [Source:ZFIN;Acc:ZDB-GENE-090312-212]"
"ENSDARG00000098107";"ENSDARG00000098107";"9 x 29";"24hpf_pos.1";"hs3st1l1";"heparan sulfate (glucosamine) 3-O-sulfotransferase 1-like1 [Source:ZFIN;Acc:ZDB-GENE-070202-2]"
"ENSDARG00000098113";"ENSDARG00000098113";"9 x 33";"72hpf_neg_tbx5";"";""
"ENSDARG00000099149";"ENSDARG00000099149";"39 x 37";"24hpf_pos";"hs3st3b1a";"heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1a [Source:ZFIN;Acc:ZDB-GENE-070202-4]"
"ENSDARG00000099478";"ENSDARG00000099478";"40 x 25";"24hpf_pos";"hs2st1a";"heparan sulfate 2-O-sulfotransferase 1a [Source:ZFIN;Acc:ZDB-GENE-070112-2312]"
"ENSDARG00000101167";"ENSDARG00000101167";"40 x 15";"24hpf_pos.1";"";"carbohydrate (chondroitin 6) sulfotransferase 3b [Source:ZFIN;Acc:ZDB-GENE-080204-33]"
"ENSDARG00000101967";"ENSDARG00000101967";"7 x 32";"72hpf_neg_hand2";"sult4a1";"sulfotransferase family 4A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060421-2705]"
"ENSDARG00000102655";"ENSDARG00000102655";"15 x 21";"72hpf_pos_gata5";"LOC100536144";""
"ENSDARG00000102715";"ENSDARG00000102715";"7 x 19";"72hpf_pos.1";"";"uronyl 2-sulfotransferase [Source:HGNC Symbol;Acc:HGNC:17223]"
"ENSDARG00000103606";"ENSDARG00000103606";"24 x 31";"72hpf_neg";"ndst1b";"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1b [Source:ZFIN;Acc:ZDB-GENE-030131-8022]"
"ENSDARG00000103785";"ENSDARG00000103785";"11 x 8";"72hpf_pos.1";"sult2st2";"sulfotransferase family 2, cytosolic sulfotransferase 2 [Source:ZFIN;Acc:ZDB-GENE-061117-5]"
