"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000002549";"ENSDARG00000002549";"17 x 5";"72hpf_pos_gata5";"eif3eb";"eukaryotic translation initiation factor 3, subunit E, b [Source:ZFIN;Acc:ZDB-GENE-050208-283]"
"ENSDARG00000007216";"ENSDARG00000007216";"40 x 32";"24hpf_pos";"abce1";"ATP-binding cassette, sub-family E (OABP), member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1995]"
"ENSDARG00000012603";"ENSDARG00000012603";"35 x 28";"24hpf_pos";"eif3ja";"eukaryotic translation initiation factor 3, subunit Ja [Source:ZFIN;Acc:ZDB-GENE-040426-1266]"
"ENSDARG00000013931";"ENSDARG00000013931";"33 x 12";"24hpf_pos";"eif3m";"eukaryotic translation initiation factor 3, subunit M [Source:ZFIN;Acc:ZDB-GENE-040426-2643]"
"ENSDARG00000016443";"ENSDARG00000016443";"37 x 3";"24hpf_pos.1";"eif3c";"eukaryotic translation initiation factor 3, subunit C [Source:ZFIN;Acc:ZDB-GENE-030131-6166]"
"ENSDARG00000016889";"ENSDARG00000016889";"29 x 2";"72hpf_pos_gata5";"eif3g";"eukaryotic translation initiation factor 3, subunit G [Source:ZFIN;Acc:ZDB-GENE-040426-1076]"
"ENSDARG00000017445";"ENSDARG00000017445";"19 x 7";"72hpf_pos_gata5.1";"eif3i";"eukaryotic translation initiation factor 3, subunit I [Source:ZFIN;Acc:ZDB-GENE-040426-1922]"
"ENSDARG00000021257";"ENSDARG00000021257";"30 x 1";"24hpf_pos.1";"eif3d";"eukaryotic translation initiation factor 3, subunit D [Source:ZFIN;Acc:ZDB-GENE-030131-8442]"
"ENSDARG00000036116";"ENSDARG00000036116";"40 x 23";"24hpf_pos";"eif3hb";"eukaryotic translation initiation factor 3, subunit H, b [Source:ZFIN;Acc:ZDB-GENE-051030-42]"
"ENSDARG00000053370";"ENSDARG00000053370";"36 x 6";"24hpf_pos";"eif3jb";"eukaryotic translation initiation factor 3, subunit Jb [Source:ZFIN;Acc:ZDB-GENE-040426-2900]"
"ENSDARG00000059654";"ENSDARG00000059654";"36 x 31";"24hpf_pos";"eif3ba";"eukaryotic translation initiation factor 3, subunit Ba [Source:ZFIN;Acc:ZDB-GENE-030131-2748]"
"ENSDARG00000068289";"ENSDARG00000068289";"30 x 5";"72hpf_pos_gata5.1";"eif3k";"eukaryotic translation initiation factor 3, subunit K [Source:ZFIN;Acc:ZDB-GENE-050417-45]"
"ENSDARG00000074213";"ENSDARG00000074213";"22 x 36";"72hpf_pos";"";"eukaryotic translation initiation factor 3, subunit Bb [Source:ZFIN;Acc:ZDB-GENE-090312-175]"
"ENSDARG00000076815";"ENSDARG00000076815";"37 x 4";"24hpf_pos.1";"eif3s10";"eukaryotic translation initiation factor 3, subunit 10 (theta) [Source:ZFIN;Acc:ZDB-GENE-030131-5726]"
"ENSDARG00000077533";"ENSDARG00000077533";"17 x 6";"72hpf_pos_gata5.1";"eif3f";"eukaryotic translation initiation factor 3, subunit F [Source:ZFIN;Acc:ZDB-GENE-100215-2]"
"ENSDARG00000090697";"ENSDARG00000090697";"33 x 13";"24hpf_pos";"eif3ea";"eukaryotic translation initiation factor 3, subunit E, a [Source:ZFIN;Acc:ZDB-GENE-030131-3827]"
"ENSDARG00000101082";"ENSDARG00000101082";"31 x 25";"24hpf_pos";"eif3s6ip";"eukaryotic translation initiation factor 3, subunit 6 interacting protein [Source:ZFIN;Acc:ZDB-GENE-040426-2138]"
"ENSDARG00000102452";"ENSDARG00000102452";"33 x 5";"24hpf_pos.1";"eif3ha";"eukaryotic translation initiation factor 3, subunit H, a [Source:ZFIN;Acc:ZDB-GENE-040808-19]"
