"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000004529";"ENSDARG00000004529";"11 x 23";"72hpf_pos.1";"zgc:173742";"zgc:173742 [Source:ZFIN;Acc:ZDB-GENE-030131-6489]"
"ENSDARG00000024488";"ENSDARG00000024488";"36 x 39";"24hpf_neg";"";"topoisomerase (DNA) II alpha [Source:ZFIN;Acc:ZDB-GENE-030131-2453]"
"ENSDARG00000027586";"ENSDARG00000027586";"37 x 30";"24hpf_pos";"top3b";"topoisomerase (DNA) III beta [Source:ZFIN;Acc:ZDB-GENE-070705-37]"
"ENSDARG00000027824";"ENSDARG00000027824";"13 x 7";"24hpf_pos.1";"";"topoisomerase (DNA) I, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040624-2]"
"ENSDARG00000034195";"ENSDARG00000034195";"16 x 37";"48hpf_neg";"top2b";"topoisomerase (DNA) II beta [Source:ZFIN;Acc:ZDB-GENE-041008-136]"
"ENSDARG00000042548";"ENSDARG00000042548";"7 x 1";"72hpf_pos";"tpd52l1";"tumor protein D52-like 1 [Source:ZFIN;Acc:ZDB-GENE-050522-121]"
"ENSDARG00000052827";"ENSDARG00000052827";"32 x 26";"24hpf_pos";"top3a";"topoisomerase (DNA) III alpha [Source:ZFIN;Acc:ZDB-GENE-071212-2]"
"ENSDARG00000070545";"ENSDARG00000070545";"26 x 38";"24hpf_neg";"top1l";"topoisomerase (DNA) I, like [Source:ZFIN;Acc:ZDB-GENE-060616-217]"
"ENSDARG00000086775";"ENSDARG00000086775";"24 x 8";"72hpf_pos_gata5.1";"top1";"topoisomerase (DNA) I [Source:ZFIN;Acc:ZDB-GENE-030131-5390]"
"ENSDARG00000104809";"ENSDARG00000104809";"16 x 8";"72hpf_pos_tbx5";"";"topoisomerase (DNA) I, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040624-2]"
