"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000016483";"ENSDARG00000016483";"15 x 21";"72hpf_pos_tbx5";"baiap2l2a";"BAI1-associated protein 2-like 2a [Source:ZFIN;Acc:ZDB-GENE-040108-10]"
"ENSDARG00000017785";"ENSDARG00000017785";"26 x 37";"24hpf_neg";"";"zgc:158689 [Source:ZFIN;Acc:ZDB-GENE-070112-1902]"
"ENSDARG00000028943";"ENSDARG00000028943";"12 x 40";"48hpf_neg";"mtss1la";"metastasis suppressor 1-like a [Source:ZFIN;Acc:ZDB-GENE-030219-89]"
"ENSDARG00000029305";"ENSDARG00000029305";"5 x 13";"72hpf_pos_gata5";"baiap2l1a";"BAI1-associated protein 2-like 1a [Source:ZFIN;Acc:ZDB-GENE-031201-1]"
"ENSDARG00000031119";"ENSDARG00000031119";"38 x 34";"24hpf_pos.1";"baiap2l1b";"BAI1-associated protein 2-like 1b [Source:ZFIN;Acc:ZDB-GENE-050417-371]"
"ENSDARG00000059604";"ENSDARG00000059604";"5 x 15";"48hpf_pos";"mtss1";"metastasis suppressor 1 [Source:ZFIN;Acc:ZDB-GENE-081105-141]"
"ENSDARG00000060933";"ENSDARG00000060933";"17 x 15";"72hpf_pos";"baiap2l2b";"BAI1-associated protein 2-like 2b [Source:ZFIN;Acc:ZDB-GENE-060503-339]"
"ENSDARG00000062799";"ENSDARG00000062799";"18 x 32";"72hpf_neg_gata5";"baiap2a";"BAI1-associated protein 2a [Source:ZFIN;Acc:ZDB-GENE-060421-2756]"
"ENSDARG00000087260";"ENSDARG00000087260";"1 x 20";"72hpf_neg_tbx5";"mtss1lb";"metastasis suppressor 1-like b [Source:ZFIN;Acc:ZDB-GENE-140718-4]"
"ENSDARG00000103333";"ENSDARG00000103333";"13 x 35";"72hpf_neg_hand2";"baiap2b";"BAI1-associated protein 2b [Source:ZFIN;Acc:ZDB-GENE-100812-7]"
