"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003961";"ENSDARG00000003961";"14 x 5";"72hpf_pos_gata5";"parp3";"poly (ADP-ribose) polymerase family, member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7435]"
"ENSDARG00000010415";"ENSDARG00000010415";"27 x 7";"48hpf_pos";"sirt4";"sirtuin 4 [Source:ZFIN;Acc:ZDB-GENE-041010-65]"
"ENSDARG00000019529";"ENSDARG00000019529";"35 x 34";"24hpf_neg";"parp1";"poly (ADP-ribose) polymerase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3955]"
"ENSDARG00000069934";"ENSDARG00000069934";"2 x 5";"72hpf_pos_gata5.1";"parp4";"poly (ADP-ribose) polymerase family, member 4 [Source:ZFIN;Acc:ZDB-GENE-070912-387]"
"ENSDARG00000069998";"ENSDARG00000069998";"40 x 35";"24hpf_pos";"si:ch211-145b13.6";"si:ch211-145b13.6 [Source:ZFIN;Acc:ZDB-GENE-090313-36]"
"ENSDARG00000078178";"ENSDARG00000078178";"20 x 23";"72hpf_neg_tbx5";"art4";"ADP-ribosyltransferase 4 (Dombrock blood group) [Source:ZFIN;Acc:ZDB-GENE-070725-5]"
"ENSDARG00000079185";"ENSDARG00000079185";"21 x 20";"72hpf_pos_hand2";"";"si:ch211-163m16.7 [Source:ZFIN;Acc:ZDB-GENE-110411-152]"
"ENSDARG00000079202";"ENSDARG00000079202";"31 x 4";"24hpf_neg";"parp2";"poly (ADP-ribose) polymerase 2 [Source:ZFIN;Acc:ZDB-GENE-031113-6]"
"ENSDARG00000100038";"ENSDARG00000100038";"11 x 22";"72hpf_pos.1";"si:ch211-51i16.1";"si:ch211-51i16.1 [Source:ZFIN;Acc:ZDB-GENE-131127-39]"
"ENSDARG00000100364";"ENSDARG00000100364";"16 x 10";"72hpf_pos_hand2.1";"";""
"ENSDARG00000104193";"ENSDARG00000104193";"23 x 11";"72hpf_pos_gata5.1";"";""
