"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003841";"ENSDARG00000003841";"36 x 21";"72hpf_pos";"usb1";"U6 snRNA biogenesis 1 [Source:ZFIN;Acc:ZDB-GENE-040801-197]"
"ENSDARG00000009806";"ENSDARG00000009806";"34 x 7";"24hpf_pos";"smfn";"small fragment nuclease [Source:ZFIN;Acc:ZDB-GENE-040426-1709]"
"ENSDARG00000020043";"ENSDARG00000020043";"38 x 18";"24hpf_pos.1";"cnot8";"CCR4-NOT transcription complex, subunit 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2845]"
"ENSDARG00000031637";"ENSDARG00000031637";"31 x 33";"24hpf_pos.1";"pan3";"PAN3 poly(A) specific ribonuclease subunit homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-070928-13]"
"ENSDARG00000032116";"ENSDARG00000032116";"30 x 7";"72hpf_neg";"cnot7";"CCR4-NOT transcription complex, subunit 7 [Source:ZFIN;Acc:ZDB-GENE-061013-29]"
"ENSDARG00000033259";"ENSDARG00000033259";"29 x 24";"24hpf_neg";"dis3l2";"DIS3 like 3'-5' exoribonuclease 2 [Source:ZFIN;Acc:ZDB-GENE-070705-171]"
"ENSDARG00000053200";"ENSDARG00000053200";"31 x 30";"24hpf_pos";"dis3l";"DIS3 like exosome 3'-5' exoribonuclease [Source:ZFIN;Acc:ZDB-GENE-070209-95]"
"ENSDARG00000054597";"ENSDARG00000054597";"10 x 16";"72hpf_pos.1";"cnot6l";"CCR4-NOT transcription complex, subunit 6-like [Source:ZFIN;Acc:ZDB-GENE-050522-302]"
"ENSDARG00000060559";"ENSDARG00000060559";"38 x 29";"24hpf_pos";"dis3";"DIS3 exosome endoribonuclease and 3'-5' exoribonuclease [Source:ZFIN;Acc:ZDB-GENE-080213-3]"
"ENSDARG00000074675";"ENSDARG00000074675";"33 x 30";"24hpf_neg";"pan2";"PAN2 poly(A) specific ribonuclease subunit homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-3113]"
"ENSDARG00000077726";"ENSDARG00000077726";"11 x 9";"72hpf_pos_hand2";"nocta";"nocturnin a [Source:ZFIN;Acc:ZDB-GENE-050208-306]"
"ENSDARG00000078525";"ENSDARG00000078525";"1 x 1";"72hpf_pos";"noctb";"nocturnin b [Source:ZFIN;Acc:ZDB-GENE-110930-4]"
"ENSDARG00000101072";"ENSDARG00000101072";"16 x 33";"72hpf_pos_gata5.1";"cnot6b";"CCR4-NOT transcription complex, subunit 6b [Source:ZFIN;Acc:ZDB-GENE-071004-97]"
"ENSDARG00000101900";"ENSDARG00000101900";"26 x 35";"24hpf_neg";"xrn2";"5'-3' exoribonuclease 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2874]"
"ENSDARG00000102634";"ENSDARG00000102634";"23 x 37";"48hpf_neg";"parn";"poly(A)-specific ribonuclease (deadenylation nuclease) [Source:ZFIN;Acc:ZDB-GENE-040426-880]"
