"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003865";"ENSDARG00000003865";"38 x 9";"72hpf_pos.1";"pard6b";"par-6 partitioning defective 6 homolog beta (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-090312-133]"
"ENSDARG00000016350";"ENSDARG00000016350";"6 x 12";"72hpf_pos_hand2.1";"cap1";"CAP, adenylate cyclase-associated protein 1 (yeast) [Source:ZFIN;Acc:ZDB-GENE-030131-6459]"
"ENSDARG00000017385";"ENSDARG00000017385";"37 x 11";"24hpf_pos.1";"b9d2";"B9 protein domain 2 [Source:ZFIN;Acc:ZDB-GENE-040718-90]"
"ENSDARG00000027397";"ENSDARG00000027397";"27 x 40";"48hpf_neg";"vangl2";"VANGL planar cell polarity protein 2 [Source:ZFIN;Acc:ZDB-GENE-020507-3]"
"ENSDARG00000036090";"ENSDARG00000036090";"26 x 36";"24hpf_neg";"pard6gb";"par-6 family cell polarity regulator gamma b [Source:ZFIN;Acc:ZDB-GENE-010319-35]"
"ENSDARG00000037747";"ENSDARG00000037747";"8 x 31";"72hpf_neg_hand2";"fscn1b";"fascin actin-bundling protein 1b [Source:ZFIN;Acc:ZDB-GENE-120507-1]"
"ENSDARG00000059574";"ENSDARG00000059574";"27 x 27";"72hpf_neg";"fscn2a";"fascin actin-bundling protein 2a, retinal [Source:ZFIN;Acc:ZDB-GENE-110901-1]"
"ENSDARG00000059680";"ENSDARG00000059680";"14 x 39";"48hpf_neg";"fscn1a";"fascin actin-bundling protein 1a [Source:ZFIN;Acc:ZDB-GENE-031009-1]"
"ENSDARG00000069378";"ENSDARG00000069378";"1 x 25";"72hpf_pos_gata5";"pard6a";"par-6 family cell polarity regulator alpha [Source:ZFIN;Acc:ZDB-GENE-070705-215]"
"ENSDARG00000074396";"ENSDARG00000074396";"27 x 36";"72hpf_neg";"fscn2b";"fascin actin-bundling protein 2b, retinal [Source:ZFIN;Acc:ZDB-GENE-040426-1740]"
"ENSDARG00000078335";"ENSDARG00000078335";"6 x 12";"72hpf_pos_tbx5";"amot";"angiomotin [Source:ZFIN;Acc:ZDB-GENE-030131-7487]"
