"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000054911";"ENSDARG00000054911";"29 x 37";"24hpf_pos.1";"tmsb";"thymosin, beta [Source:ZFIN;Acc:ZDB-GENE-050307-5]"
"ENSDARG00000062662";"ENSDARG00000062662";"37 x 8";"24hpf_pos.1";"lmod3";"leiomodin 3 (fetal) [Source:ZFIN;Acc:ZDB-GENE-090313-353]"
"ENSDARG00000075867";"ENSDARG00000075867";"28 x 28";"24hpf_pos.1";"";"megakaryoblastic leukemia (translocation) 1a [Source:ZFIN;Acc:ZDB-GENE-121205-3]"
"ENSDARG00000076229";"ENSDARG00000076229";"29 x 31";"24hpf_neg";"mkl1b";"megakaryoblastic leukemia (translocation) 1b [Source:ZFIN;Acc:ZDB-GENE-030131-681]"
"ENSDARG00000077777";"ENSDARG00000077777";"3 x 11";"72hpf_pos_hand2";"tmsb4x";"thymosin, beta 4 x [Source:ZFIN;Acc:ZDB-GENE-030131-8304]"
"ENSDARG00000089858";"ENSDARG00000089858";"5 x 4";"72hpf_pos_gata5.1";"cobll1a";"cordon-bleu WH2 repeat protein-like 1a [Source:ZFIN;Acc:ZDB-GENE-120215-171]"
"ENSDARG00000092970";"ENSDARG00000092970";"8 x 33";"72hpf_neg_tbx5";"tmsb2";"thymosin beta 2 [Source:ZFIN;Acc:ZDB-GENE-070126-5]"
"ENSDARG00000093886";"ENSDARG00000093886";"20 x 25";"48hpf_neg";"";"si:dkey-167i21.2 [Source:ZFIN;Acc:ZDB-GENE-090313-198]"
"ENSDARG00000097487";"ENSDARG00000097487";"27 x 25";"24hpf_neg";"si:ch211-175f11.5";"si:ch211-175f11.5 [Source:ZFIN;Acc:ZDB-GENE-131121-583]"
"ENSDARG00000104181";"ENSDARG00000104181";"1 x 27";"72hpf_neg";"tmsb1";"thymosin beta 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8575]"
