"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000042637";"ENSDARG00000042637";"38 x 30";"24hpf_pos";"tert";"telomerase reverse transcriptase [Source:ZFIN;Acc:ZDB-GENE-080405-1]"
"ENSDARG00000086420";"ENSDARG00000086420";"14 x 13";"72hpf_pos_hand2";"";""
"ENSDARG00000086849";"ENSDARG00000086849";"40 x 16";"24hpf_pos.1";"";"si:dkey-187k19.2 [Source:ZFIN;Acc:ZDB-GENE-131121-68]"
"ENSDARG00000088493";"ENSDARG00000088493";"13 x 12";"72hpf_pos.1";"";"si:ch211-149k12.3 [Source:ZFIN;Acc:ZDB-GENE-131127-504]"
"ENSDARG00000089651";"ENSDARG00000089651";"6 x 24";"72hpf_pos";"";""
"ENSDARG00000090260";"ENSDARG00000090260";"37 x 33";"24hpf_pos.1";"";""
"ENSDARG00000097770";"ENSDARG00000097770";"29 x 37";"24hpf_neg";"";"si:ch211-167j9.4 [Source:ZFIN;Acc:ZDB-GENE-131121-196]"
"ENSDARG00000098323";"ENSDARG00000098323";"25 x 37";"72hpf_neg";"";""
"ENSDARG00000098557";"ENSDARG00000098557";"28 x 32";"24hpf_pos.1";"";""
"ENSDARG00000098779";"ENSDARG00000098779";"40 x 18";"24hpf_pos.1";"";""
"ENSDARG00000099201";"ENSDARG00000099201";"27 x 4";"24hpf_pos.1";"";""
"ENSDARG00000099243";"ENSDARG00000099243";"18 x 38";"72hpf_neg_gata5";"";""
"ENSDARG00000099417";"ENSDARG00000099417";"28 x 37";"72hpf_neg_gata5";"";""
"ENSDARG00000099418";"ENSDARG00000099418";"32 x 31";"24hpf_pos.1";"";""
"ENSDARG00000099521";"ENSDARG00000099521";"33 x 34";"24hpf_pos";"";""
"ENSDARG00000099550";"ENSDARG00000099550";"25 x 28";"72hpf_neg";"";""
"ENSDARG00000099710";"ENSDARG00000099710";"40 x 30";"24hpf_pos.1";"";""
"ENSDARG00000099904";"ENSDARG00000099904";"27 x 31";"24hpf_pos.1";"";""
"ENSDARG00000100065";"ENSDARG00000100065";"40 x 8";"24hpf_pos.1";"";""
"ENSDARG00000100234";"ENSDARG00000100234";"36 x 7";"24hpf_pos.1";"";""
"ENSDARG00000100303";"ENSDARG00000100303";"38 x 30";"24hpf_pos";"";""
"ENSDARG00000100417";"ENSDARG00000100417";"36 x 33";"24hpf_pos.1";"";""
"ENSDARG00000100602";"ENSDARG00000100602";"8 x 28";"72hpf_pos.1";"";""
"ENSDARG00000100644";"ENSDARG00000100644";"1 x 21";"72hpf_pos_hand2";"";""
"ENSDARG00000100798";"ENSDARG00000100798";"40 x 20";"24hpf_pos.1";"";""
"ENSDARG00000100925";"ENSDARG00000100925";"40 x 29";"24hpf_pos.1";"";""
"ENSDARG00000101502";"ENSDARG00000101502";"8 x 10";"72hpf_pos_hand2";"";""
"ENSDARG00000101505";"ENSDARG00000101505";"40 x 30";"24hpf_pos.1";"";""
"ENSDARG00000101742";"ENSDARG00000101742";"11 x 11";"72hpf_pos_hand2";"";""
"ENSDARG00000101795";"ENSDARG00000101795";"25 x 36";"24hpf_neg";"";""
"ENSDARG00000102112";"ENSDARG00000102112";"26 x 33";"24hpf_neg";"";""
"ENSDARG00000102429";"ENSDARG00000102429";"40 x 8";"72hpf_pos";"";""
"ENSDARG00000102489";"ENSDARG00000102489";"40 x 25";"24hpf_pos";"";""
"ENSDARG00000102549";"ENSDARG00000102549";"40 x 21";"24hpf_pos.1";"";""
"ENSDARG00000102873";"ENSDARG00000102873";"31 x 20";"24hpf_pos";"";""
"ENSDARG00000103037";"ENSDARG00000103037";"31 x 5";"24hpf_pos.1";"";""
"ENSDARG00000103249";"ENSDARG00000103249";"36 x 9";"72hpf_pos.1";"";""
"ENSDARG00000103275";"ENSDARG00000103275";"5 x 23";"72hpf_pos";"";""
"ENSDARG00000103401";"ENSDARG00000103401";"6 x 25";"72hpf_pos";"";""
"ENSDARG00000103436";"ENSDARG00000103436";"33 x 38";"24hpf_neg";"";""
"ENSDARG00000103562";"ENSDARG00000103562";"40 x 19";"24hpf_pos.1";"";""
"ENSDARG00000103841";"ENSDARG00000103841";"36 x 33";"24hpf_pos.1";"";""
"ENSDARG00000103943";"ENSDARG00000103943";"32 x 30";"24hpf_neg";"";""
"ENSDARG00000103976";"ENSDARG00000103976";"36 x 33";"24hpf_pos.1";"";""
"ENSDARG00000104067";"ENSDARG00000104067";"40 x 9";"24hpf_pos";"";""
"ENSDARG00000104855";"ENSDARG00000104855";"39 x 30";"24hpf_pos";"";""
"ENSDARG00000105157";"ENSDARG00000105157";"40 x 30";"24hpf_neg";"";""
"ENSDARG00000105300";"ENSDARG00000105300";"40 x 18";"24hpf_pos.1";"";""
"ENSDARG00000105307";"ENSDARG00000105307";"36 x 33";"24hpf_pos.1";"";""
