"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003526";"ENSDARG00000003526";"30 x 7";"72hpf_pos_tbx5.1";"psma5";"proteasome subunit alpha 5 [Source:ZFIN;Acc:ZDB-GENE-040625-96]"
"ENSDARG00000010965";"ENSDARG00000010965";"28 x 9";"24hpf_pos";"psma8";"proteasome subunit alpha 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2194]"
"ENSDARG00000013966";"ENSDARG00000013966";"15 x 3";"48hpf_pos";"psma6b";"proteasome subunit alpha 6b [Source:ZFIN;Acc:ZDB-GENE-040718-329]"
"ENSDARG00000019398";"ENSDARG00000019398";"29 x 8";"72hpf_pos";"psma6a";"proteasome subunit alpha 6a [Source:ZFIN;Acc:ZDB-GENE-020326-1]"
"ENSDARG00000035679";"ENSDARG00000035679";"2 x 15";"72hpf_neg";"si:rp71-45k5.4";"si:rp71-45k5.4 [Source:ZFIN;Acc:ZDB-GENE-060503-941]"
"ENSDARG00000040121";"ENSDARG00000040121";"26 x 8";"72hpf_pos_gata5.1";"psma2";"proteasome subunit alpha 2 [Source:ZFIN;Acc:ZDB-GENE-050522-479]"
"ENSDARG00000043899";"ENSDARG00000043899";"14 x 18";"72hpf_pos_gata5";"psma6l";"proteasome subunit alpha 6, like [Source:ZFIN;Acc:ZDB-GENE-010502-2]"
"ENSDARG00000045928";"ENSDARG00000045928";"16 x 7";"24hpf_pos.1";"psma4";"proteasome subunit alpha 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1932]"
"ENSDARG00000086618";"ENSDARG00000086618";"28 x 7";"72hpf_pos.1";"psma3";"proteasome subunit alpha 3 [Source:ZFIN;Acc:ZDB-GENE-050913-120]"
"ENSDARG00000101560";"ENSDARG00000101560";"35 x 11";"72hpf_pos.1";"psma1";"proteasome subunit alpha 1 [Source:ZFIN;Acc:ZDB-GENE-040801-15]"
