"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000007975";"ENSDARG00000007975";"4 x 9";"72hpf_pos_gata5.1";"fth1b";"ferritin, heavy polypeptide 1b [Source:ZFIN;Acc:ZDB-GENE-040912-30]"
"ENSDARG00000015551";"ENSDARG00000015551";"35 x 36";"24hpf_pos.1";"fth1a";"ferritin, heavy polypeptide 1a [Source:ZFIN;Acc:ZDB-GENE-000831-2]"
"ENSDARG00000018461";"ENSDARG00000018461";"40 x 35";"24hpf_pos.1";"zgc:56095";"zgc:56095 [Source:ZFIN;Acc:ZDB-GENE-040426-1948]"
"ENSDARG00000023443";"ENSDARG00000023443";"6 x 29";"72hpf_neg_hand2";"tjp2b";"tight junction protein 2b (zona occludens 2) [Source:ZFIN;Acc:ZDB-GENE-040718-58]"
"ENSDARG00000031776";"ENSDARG00000031776";"4 x 12";"72hpf_pos_gata5";"zgc:92066";"zgc:92066 [Source:ZFIN;Acc:ZDB-GENE-040718-72]"
"ENSDARG00000045586";"ENSDARG00000045586";"7 x 16";"72hpf_pos_gata5.1";"zgc:172145";"zgc:172145 [Source:ZFIN;Acc:ZDB-GENE-080516-9]"
"ENSDARG00000073936";"ENSDARG00000073936";"20 x 7";"72hpf_pos_gata5";"LOC558816";""
"ENSDARG00000074356";"ENSDARG00000074356";"39 x 5";"24hpf_pos.1";"";"frataxin [Source:ZFIN;Acc:ZDB-GENE-070209-286]"
"ENSDARG00000076221";"ENSDARG00000076221";"1 x 6";"72hpf_pos_gata5";"zgc:198419";"zgc:198419 [Source:ZFIN;Acc:ZDB-GENE-030131-7540]"
"ENSDARG00000077360";"ENSDARG00000077360";"4 x 11";"72hpf_pos_gata5";"zgc:173593";"zgc:173593 [Source:ZFIN;Acc:ZDB-GENE-071004-57]"
"ENSDARG00000094210";"ENSDARG00000094210";"3 x 12";"72hpf_pos_gata5";"zgc:109934";"zgc:109934 [Source:ZFIN;Acc:ZDB-GENE-050522-428]"
