"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003899";"ENSDARG00000003899";"30 x 1";"48hpf_pos";"zdhhc23b";"zinc finger, DHHC-type containing 23b [Source:ZFIN;Acc:ZDB-GENE-040808-13]"
"ENSDARG00000007808";"ENSDARG00000007808";"6 x 31";"72hpf_pos.1";"zdhhc16a";"zinc finger, DHHC-type containing 16a [Source:ZFIN;Acc:ZDB-GENE-040426-1621]"
"ENSDARG00000010981";"ENSDARG00000010981";"39 x 23";"72hpf_pos_tbx5";"zdhhc3a";"zinc finger, DHHC-type containing 3a [Source:ZFIN;Acc:ZDB-GENE-040718-484]"
"ENSDARG00000015989";"ENSDARG00000015989";"37 x 6";"24hpf_pos.1";"zdhhc16b";"zinc finger, DHHC-type containing 16b [Source:ZFIN;Acc:ZDB-GENE-040426-1301]"
"ENSDARG00000016263";"ENSDARG00000016263";"28 x 33";"24hpf_pos.1";"zdhhc5a";"zinc finger, DHHC-type containing 5a [Source:ZFIN;Acc:ZDB-GENE-090312-92]"
"ENSDARG00000018508";"ENSDARG00000018508";"32 x 39";"72hpf_neg";"zdhhc8b";"zinc finger, DHHC-type containing 8b [Source:ZFIN;Acc:ZDB-GENE-030407-3]"
"ENSDARG00000019484";"ENSDARG00000019484";"26 x 14";"48hpf_pos";"zdhhc7";"zinc finger, DHHC-type containing 7 [Source:ZFIN;Acc:ZDB-GENE-040718-346]"
"ENSDARG00000029039";"ENSDARG00000029039";"27 x 14";"48hpf_pos";"zdhhc23a";"zinc finger, DHHC-type containing 23a [Source:ZFIN;Acc:ZDB-GENE-060526-38]"
"ENSDARG00000030563";"ENSDARG00000030563";"26 x 36";"48hpf_neg";"zgc:77880";"zgc:77880 [Source:ZFIN;Acc:ZDB-GENE-040426-1901]"
"ENSDARG00000034757";"ENSDARG00000034757";"13 x 29";"72hpf_neg_tbx5";"zdhhc2";"zinc finger, DHHC-type containing 2 [Source:ZFIN;Acc:ZDB-GENE-050320-58]"
"ENSDARG00000036295";"ENSDARG00000036295";"2 x 39";"72hpf_neg_tbx5";"golga7ba";"golgin A7 family, member Ba [Source:ZFIN;Acc:ZDB-GENE-050417-14]"
"ENSDARG00000037069";"ENSDARG00000037069";"23 x 33";"72hpf_neg";"zdhhc14";"zinc finger, DHHC-type containing 14 [Source:ZFIN;Acc:ZDB-GENE-040724-21]"
"ENSDARG00000042872";"ENSDARG00000042872";"5 x 34";"48hpf_neg";"zdhhc8a";"zinc finger, DHHC-type containing 8a [Source:ZFIN;Acc:ZDB-GENE-091118-26]"
"ENSDARG00000045159";"ENSDARG00000045159";"27 x 1";"72hpf_pos_gata5.1";"zdhhc4";"zinc finger, DHHC-type containing 4 [Source:ZFIN;Acc:ZDB-GENE-030131-9031]"
"ENSDARG00000052787";"ENSDARG00000052787";"14 x 32";"24hpf_pos.1";"zdhhc12b";"zinc finger, DHHC-type containing 12b [Source:ZFIN;Acc:ZDB-GENE-070705-356]"
"ENSDARG00000055066";"ENSDARG00000055066";"22 x 3";"72hpf_pos_tbx5.1";"zdhhc20a";"zinc finger, DHHC-type containing 20a [Source:ZFIN;Acc:ZDB-GENE-070424-38]"
"ENSDARG00000057676";"ENSDARG00000057676";"4 x 14";"72hpf_pos_gata5.1";"golga7";"golgin A7 [Source:ZFIN;Acc:ZDB-GENE-040625-142]"
"ENSDARG00000058178";"ENSDARG00000058178";"36 x 10";"72hpf_pos_hand2.1";"zdhhc20b";"zinc finger, DHHC-type containing 20b [Source:ZFIN;Acc:ZDB-GENE-091117-30]"
"ENSDARG00000058830";"ENSDARG00000058830";"28 x 4";"72hpf_pos_gata5.1";"zdhhc3b";"zinc finger, DHHC-type containing 3b [Source:ZFIN;Acc:ZDB-GENE-061110-19]"
"ENSDARG00000060515";"ENSDARG00000060515";"6 x 33";"72hpf_neg_tbx5";"zdhhc9";"zinc finger, DHHC-type containing 9 [Source:ZFIN;Acc:ZDB-GENE-071004-8]"
"ENSDARG00000069807";"ENSDARG00000069807";"21 x 2";"72hpf_pos_tbx5";"zdhhc18a";"zinc finger, DHHC-type containing 18a [Source:ZFIN;Acc:ZDB-GENE-060929-424]"
"ENSDARG00000070441";"ENSDARG00000070441";"11 x 28";"48hpf_neg";"zdhhc17";"zinc finger, DHHC-type containing 17 [Source:ZFIN;Acc:ZDB-GENE-070424-194]"
"ENSDARG00000071872";"ENSDARG00000071872";"1 x 17";"72hpf_neg_gata5";"zdhhc15b";"zinc finger, DHHC-type containing 15b [Source:ZFIN;Acc:ZDB-GENE-061110-106]"
"ENSDARG00000075170";"ENSDARG00000075170";"13 x 32";"24hpf_pos.1";"zdhhc22";"zinc finger, DHHC-type containing 22 [Source:ZFIN;Acc:ZDB-GENE-131127-476]"
"ENSDARG00000075225";"ENSDARG00000075225";"5 x 20";"72hpf_pos_tbx5.1";"si:ch211-223a10.1";"si:ch211-223a10.1 [Source:ZFIN;Acc:ZDB-GENE-090313-86]"
"ENSDARG00000075721";"ENSDARG00000075721";"13 x 5";"72hpf_pos_tbx5";"zdhhc6";"zinc finger, DHHC-type containing 6 [Source:ZFIN;Acc:ZDB-GENE-030131-3189]"
"ENSDARG00000076202";"ENSDARG00000076202";"23 x 15";"72hpf_pos_tbx5.1";"";"zinc finger, DHHC-type containing 11 [Source:ZFIN;Acc:ZDB-GENE-130530-795]"
"ENSDARG00000076632";"ENSDARG00000076632";"27 x 32";"24hpf_pos.1";"zdhhc12a";"zinc finger, DHHC-type containing 12a [Source:ZFIN;Acc:ZDB-GENE-081104-40]"
"ENSDARG00000077546";"ENSDARG00000077546";"19 x 13";"72hpf_pos";"zdhhc1";"zinc finger, DHHC-type containing 1 [Source:ZFIN;Acc:ZDB-GENE-130925-1]"
"ENSDARG00000079660";"ENSDARG00000079660";"9 x 22";"72hpf_pos.1";"";"zinc finger, DHHC-type containing 21 [Source:ZFIN;Acc:ZDB-GENE-080401-2]"
"ENSDARG00000087417";"ENSDARG00000087417";"25 x 29";"72hpf_neg";"zdhhc5b";"zinc finger, DHHC-type containing 5b [Source:ZFIN;Acc:ZDB-GENE-101117-1]"
"ENSDARG00000101039";"ENSDARG00000101039";"23 x 15";"72hpf_pos_tbx5.1";"zdhhc15a";"zinc finger, DHHC-type containing 15a [Source:ZFIN;Acc:ZDB-GENE-041010-87]"
"ENSDARG00000101144";"ENSDARG00000101144";"25 x 19";"72hpf_pos_hand2.1";"zdhhc13";"zinc finger, DHHC-type containing 13 [Source:ZFIN;Acc:ZDB-GENE-041212-79]"
"ENSDARG00000105034";"ENSDARG00000105034";"40 x 20";"24hpf_pos.1";"zdhhc18b";"zinc finger, DHHC-type containing 18b [Source:ZFIN;Acc:ZDB-GENE-030131-6315]"
"ENSDARG00000105134";"ENSDARG00000105134";"37 x 9";"24hpf_pos.1";"zdhhc24";"zinc finger, DHHC-type containing 24 [Source:ZFIN;Acc:ZDB-GENE-040718-8]"
