"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000010316";"ENSDARG00000010316";"31 x 6";"24hpf_pos";"qars";"glutaminyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-040426-1011]"
"ENSDARG00000013250";"ENSDARG00000013250";"29 x 29";"24hpf_pos";"tars";"threonyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-041010-218]"
"ENSDARG00000015747";"ENSDARG00000015747";"33 x 11";"24hpf_pos";"";"alanyl-tRNA synthetase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040801-91]"
"ENSDARG00000060494";"ENSDARG00000060494";"35 x 31";"24hpf_pos";"eprs";"glutamyl-prolyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-638]"
"ENSDARG00000069142";"ENSDARG00000069142";"29 x 33";"24hpf_pos";"aars";"alanyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-3663]"
"ENSDARG00000071240";"ENSDARG00000071240";"34 x 26";"24hpf_pos";"aars2";"alanyl-tRNA synthetase 2, mitochondrial (putative) [Source:ZFIN;Acc:ZDB-GENE-041008-213]"
"ENSDARG00000077299";"ENSDARG00000077299";"37 x 29";"24hpf_pos";"yars2";"tyrosyl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-030131-6268]"
"ENSDARG00000091247";"ENSDARG00000091247";"31 x 1";"24hpf_pos";"fars2";"phenylalanyl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-070928-38]"
"ENSDARG00000098825";"ENSDARG00000098825";"33 x 5";"24hpf_pos";"farsa";"phenylalanyl-tRNA synthetase, alpha subunit [Source:ZFIN;Acc:ZDB-GENE-050512-2]"
"ENSDARG00000103099";"ENSDARG00000103099";"29 x 33";"24hpf_pos";"";"zgc:153247 [Source:ZFIN;Acc:ZDB-GENE-060825-214]"
