"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003776";"ENSDARG00000003776";"40 x 14";"24hpf_pos.1";"pip4k2aa";"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha a [Source:ZFIN;Acc:ZDB-GENE-080721-18]"
"ENSDARG00000006508";"ENSDARG00000006508";"13 x 1";"24hpf_pos.1";"pip5k1bb";"phosphatidylinositol-4-phosphate 5-kinase, type I, beta b [Source:ZFIN;Acc:ZDB-GENE-040912-141]"
"ENSDARG00000024642";"ENSDARG00000024642";"37 x 25";"24hpf_pos.1";"pip5k1ab";"phosphatidylinositol-4-phosphate 5-kinase, type I, alpha, b [Source:ZFIN;Acc:ZDB-GENE-041111-123]"
"ENSDARG00000031020";"ENSDARG00000031020";"4 x 14";"72hpf_pos_gata5.1";"pip4k2ca";"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma a [Source:ZFIN;Acc:ZDB-GENE-030828-9]"
"ENSDARG00000040684";"ENSDARG00000040684";"16 x 1";"72hpf_pos_gata5.1";"plcd4b";"phospholipase C, delta 4b [Source:ZFIN;Acc:ZDB-GENE-080512-3]"
"ENSDARG00000044295";"ENSDARG00000044295";"6 x 1";"72hpf_pos_gata5.1";"pip5k1ba";"phosphatidylinositol-4-phosphate 5-kinase, type I, beta a [Source:ZFIN;Acc:ZDB-GENE-041010-81]"
"ENSDARG00000056112";"ENSDARG00000056112";"14 x 5";"72hpf_pos_hand2.1";"pikfyve";"phosphoinositide kinase, FYVE finger containing [Source:ZFIN;Acc:ZDB-GENE-030131-9636]"
"ENSDARG00000057975";"ENSDARG00000057975";"9 x 24";"72hpf_pos.1";"plcd4a";"phospholipase C, delta 4a [Source:ZFIN;Acc:ZDB-GENE-050208-654]"
"ENSDARG00000060946";"ENSDARG00000060946";"40 x 40";"24hpf_pos.1";"pip5kl1";"phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:ZFIN;Acc:ZDB-GENE-060526-248]"
"ENSDARG00000063544";"ENSDARG00000063544";"5 x 36";"72hpf_neg_tbx5";"pip4k2ab";"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha b [Source:ZFIN;Acc:ZDB-GENE-070912-272]"
"ENSDARG00000076001";"ENSDARG00000076001";"5 x 35";"72hpf_neg_tbx5";"pip5k1ca";"phosphatidylinositol-4-phosphate 5-kinase, type I, gamma a [Source:ZFIN;Acc:ZDB-GENE-050208-358]"
"ENSDARG00000091637";"ENSDARG00000091637";"25 x 20";"72hpf_pos_tbx5";"pip4k2cb";"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma b [Source:ZFIN;Acc:ZDB-GENE-141212-236]"
"ENSDARG00000100313";"ENSDARG00000100313";"4 x 34";"72hpf_neg_hand2";"si:ch211-243a15.1";"phosphatidylinositol-4-phosphate 5-kinase, type I, gamma b [Source:ZFIN;Acc:ZDB-GENE-110408-21]"
"ENSDARG00000100396";"ENSDARG00000100396";"30 x 4";"24hpf_neg";"pip5k1aa";"phosphatidylinositol-4-phosphate 5-kinase, type I, alpha, a [Source:ZFIN;Acc:ZDB-GENE-050522-517]"
