"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000012674";"ENSDARG00000012674";"35 x 23";"24hpf_pos";"rpusd4";"RNA pseudouridylate synthase domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-040801-238]"
"ENSDARG00000016484";"ENSDARG00000016484";"36 x 4";"24hpf_pos";"dkc1";"dyskeratosis congenita 1, dyskerin [Source:ZFIN;Acc:ZDB-GENE-031118-120]"
"ENSDARG00000028379";"ENSDARG00000028379";"32 x 4";"24hpf_pos";"trub2";"TruB pseudouridine (psi) synthase family member 2 [Source:ZFIN;Acc:ZDB-GENE-040704-41]"
"ENSDARG00000028976";"ENSDARG00000028976";"37 x 30";"24hpf_pos.1";"pus3";"pseudouridylate synthase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9433]"
"ENSDARG00000031774";"ENSDARG00000031774";"36 x 30";"24hpf_pos";"pus7";"pseudouridylate synthase 7 (putative) [Source:ZFIN;Acc:ZDB-GENE-060620-1]"
"ENSDARG00000043970";"ENSDARG00000043970";"30 x 22";"24hpf_pos";"lrpprc";"leucine-rich pentatricopeptide repeat containing [Source:ZFIN;Acc:ZDB-GENE-030131-7887]"
"ENSDARG00000045562";"ENSDARG00000045562";"37 x 6";"24hpf_pos";"pus1";"pseudouridylate synthase 1 [Source:ZFIN;Acc:ZDB-GENE-041212-26]"
"ENSDARG00000053805";"ENSDARG00000053805";"34 x 7";"72hpf_pos.1";"trub1";"TruB pseudouridine (psi) synthase family member 1 [Source:ZFIN;Acc:ZDB-GENE-080723-73]"
"ENSDARG00000060192";"ENSDARG00000060192";"30 x 1";"24hpf_pos.1";"rpusd1";"RNA pseudouridylate synthase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060929-444]"
"ENSDARG00000060992";"ENSDARG00000060992";"33 x 23";"24hpf_pos";"rpusd2";"RNA pseudouridylate synthase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-120411-43]"
"ENSDARG00000069780";"ENSDARG00000069780";"29 x 4";"72hpf_pos_gata5";"pus7l";"pseudouridylate synthase 7-like [Source:ZFIN;Acc:ZDB-GENE-050419-188]"
"ENSDARG00000074565";"ENSDARG00000074565";"34 x 1";"24hpf_pos";"pusl1";"pseudouridylate synthase-like 1 [Source:ZFIN;Acc:ZDB-GENE-101110-1]"
"ENSDARG00000079973";"ENSDARG00000079973";"40 x 6";"24hpf_pos.1";"pus10";"pseudouridylate synthase 10 [Source:ZFIN;Acc:ZDB-GENE-080204-5]"
