"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000010021";"ENSDARG00000010021";"28 x 5";"72hpf_pos_gata5.1";"grpel1";"GrpE-like 1, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-051120-111]"
"ENSDARG00000017316";"ENSDARG00000017316";"14 x 36";"48hpf_neg";"bag5";"BCL2-associated athanogene 5 [Source:ZFIN;Acc:ZDB-GENE-050913-58]"
"ENSDARG00000020895";"ENSDARG00000020895";"20 x 1";"48hpf_pos.1";"bag1";"BCL2-associated athanogene 1 [Source:ZFIN;Acc:ZDB-GENE-050309-89]"
"ENSDARG00000028664";"ENSDARG00000028664";"40 x 5";"24hpf_pos";"ahsa1a";"AHA1, activator of heat shock protein ATPase homolog 1a [Source:ZFIN;Acc:ZDB-GENE-030131-1869]"
"ENSDARG00000035005";"ENSDARG00000035005";"40 x 7";"24hpf_pos.1";"bag2";"BCL2-associated athanogene 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1399]"
"ENSDARG00000037108";"ENSDARG00000037108";"15 x 6";"72hpf_pos_tbx5.1";"pfdn6";"prefoldin subunit 6 [Source:ZFIN;Acc:ZDB-GENE-040426-1589]"
"ENSDARG00000039486";"ENSDARG00000039486";"15 x 9";"72hpf_pos_hand2";"bag3";"BCL2-associated athanogene 3 [Source:ZFIN;Acc:ZDB-GENE-040801-40]"
"ENSDARG00000043179";"ENSDARG00000043179";"37 x 23";"48hpf_pos";"bag4";"BCL2-associated athanogene 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5484]"
"ENSDARG00000056167";"ENSDARG00000056167";"15 x 15";"72hpf_pos_gata5";"hspe1";"heat shock 10 protein 1 [Source:ZFIN;Acc:ZDB-GENE-000906-2]"
"ENSDARG00000069421";"ENSDARG00000069421";"11 x 26";"72hpf_pos";"grpel2";"GrpE-like 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-091204-188]"
"ENSDARG00000075416";"ENSDARG00000075416";"12 x 6";"72hpf_pos";"si:ch211-207k7.4";"si:ch211-207k7.4 [Source:ZFIN;Acc:ZDB-GENE-070705-97]"
"ENSDARG00000099301";"ENSDARG00000099301";"18 x 8";"72hpf_neg_hand2";"";""
"ENSDARG00000100317";"ENSDARG00000100317";"31 x 17";"24hpf_pos";"ahsa1b";"AHA1, activator of heat shock protein ATPase homolog 1b [Source:ZFIN;Acc:ZDB-GENE-030131-664]"
"ENSDARG00000104771";"ENSDARG00000104771";"28 x 30";"72hpf_pos_hand2.1";"timm44";"translocase of inner mitochondrial membrane 44 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-030131-145]"
