"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000056294";"ENSDARG00000056294";"9 x 30";"72hpf_neg_tbx5";"si:ch211-183d21.3";"si:ch211-183d21.3 [Source:ZFIN;Acc:ZDB-GENE-091118-114]"
"ENSDARG00000056713";"ENSDARG00000056713";"31 x 36";"72hpf_neg";"pskh1";"protein serine kinase H1 [Source:ZFIN;Acc:ZDB-GENE-050119-1]"
"ENSDARG00000057000";"ENSDARG00000057000";"4 x 30";"72hpf_neg_tbx5";"camkvl";"CaM kinase-like vesicle-associated, like [Source:ZFIN;Acc:ZDB-GENE-090311-58]"
"ENSDARG00000061096";"ENSDARG00000061096";"28 x 1";"24hpf_pos.1";"dapk2a";"death-associated protein kinase 2a [Source:ZFIN;Acc:ZDB-GENE-080402-8]"
"ENSDARG00000069498";"ENSDARG00000069498";"16 x 16";"48hpf_pos.1";"phkg1b";"phosphorylase kinase, gamma 1b (muscle) [Source:ZFIN;Acc:ZDB-GENE-050522-52]"
"ENSDARG00000071395";"ENSDARG00000071395";"17 x 36";"72hpf_neg_tbx5";"camk2g1";"calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma 1 [Source:ZFIN;Acc:ZDB-GENE-050913-146]"
"ENSDARG00000074447";"ENSDARG00000074447";"4 x 18";"72hpf_pos_gata5.1";"dapk3";"death-associated protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-3026]"
"ENSDARG00000074905";"ENSDARG00000074905";"5 x 33";"72hpf_neg_tbx5";"camk1da";"calcium/calmodulin-dependent protein kinase 1Da [Source:ZFIN;Acc:ZDB-GENE-080402-7]"
"ENSDARG00000078645";"ENSDARG00000078645";"9 x 35";"72hpf_neg_tbx5";"";"si:ch73-62l21.1 [Source:ZFIN;Acc:ZDB-GENE-120215-179]"
"ENSDARG00000078997";"ENSDARG00000078997";"23 x 35";"24hpf_neg";"dclk3";"doublecortin-like kinase 3 [Source:ZFIN;Acc:ZDB-GENE-081104-224]"
"ENSDARG00000091260";"ENSDARG00000091260";"10 x 11";"72hpf_pos_tbx5";"mylk4a";"myosin light chain kinase family, member 4a [Source:ZFIN;Acc:ZDB-GENE-120824-2]"
"ENSDARG00000104664";"ENSDARG00000104664";"10 x 40";"72hpf_neg_tbx5";"dclk1b";"doublecortin-like kinase 1b [Source:ZFIN;Acc:ZDB-GENE-080516-7]"
