"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000014591";"ENSDARG00000014591";"34 x 33";"24hpf_pos";"ilf2";"interleukin enhancer binding factor 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2345]"
"ENSDARG00000033126";"ENSDARG00000033126";"29 x 12";"72hpf_pos_hand2.1";"prkrip1";"PRKR interacting protein 1 (IL11 inducible) [Source:ZFIN;Acc:ZDB-GENE-111011-2]"
"ENSDARG00000041428";"ENSDARG00000041428";"38 x 4";"24hpf_pos";"";"yrdC N(6)-threonylcarbamoyltransferase domain containing [Source:ZFIN;Acc:ZDB-GENE-070410-65]"
"ENSDARG00000044490";"ENSDARG00000044490";"27 x 23";"24hpf_neg";"tlr9";"toll-like receptor 9 [Source:ZFIN;Acc:ZDB-GENE-040219-10]"
"ENSDARG00000052396";"ENSDARG00000052396";"22 x 8";"72hpf_pos_hand2.1";"pkz";"protein kinase containing Z-DNA binding domains [Source:ZFIN;Acc:ZDB-GENE-050301-2]"
"ENSDARG00000055563";"ENSDARG00000055563";"27 x 35";"24hpf_neg";"rnasen";"ribonuclease type III, nuclear [Source:ZFIN;Acc:ZDB-GENE-070209-23]"
"ENSDARG00000058660";"ENSDARG00000058660";"32 x 34";"24hpf_neg";"ilf3a";"interleukin enhancer binding factor 3a [Source:ZFIN;Acc:ZDB-GENE-030131-3151]"
"ENSDARG00000068812";"ENSDARG00000068812";"13 x 28";"72hpf_neg_hand2";"tlr7";"toll-like receptor 7 [Source:ZFIN;Acc:ZDB-GENE-040219-11]"
"ENSDARG00000070471";"ENSDARG00000070471";"21 x 1";"24hpf_pos";"tarbp2";"TAR (HIV) RNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-8085]"
"ENSDARG00000073675";"ENSDARG00000073675";"8 x 1";"72hpf_pos_hand2.1";"";"toll-like receptor 8b [Source:ZFIN;Acc:ZDB-GENE-040219-12]"
"ENSDARG00000076718";"ENSDARG00000076718";"40 x 20";"24hpf_pos.1";"prkra";"protein kinase, interferon-inducible double stranded RNA dependent activator [Source:ZFIN;Acc:ZDB-GENE-050309-206]"
"ENSDARG00000077169";"ENSDARG00000077169";"1 x 26";"72hpf_pos_gata5";"si:ch211-153b23.4";"si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]"
"ENSDARG00000090119";"ENSDARG00000090119";"24 x 3";"24hpf_pos";"tlr8a";"toll like receptor 8 [Source:HGNC Symbol;Acc:HGNC:15632]"
"ENSDARG00000094277";"ENSDARG00000094277";"38 x 23";"24hpf_pos";"mrpl44";"mitochondrial ribosomal protein L44 [Source:ZFIN;Acc:ZDB-GENE-050913-59]"
"ENSDARG00000104832";"ENSDARG00000104832";"13 x 9";"72hpf_pos_tbx5";"";""
"ENSDARG00000104919";"ENSDARG00000104919";"1 x 24";"72hpf_pos_gata5";"si:ch211-153b23.3";"si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]"
"ENSDARG00000105177";"ENSDARG00000105177";"27 x 39";"24hpf_neg";"ilf3b";"interleukin enhancer binding factor 3b [Source:ZFIN;Acc:ZDB-GENE-030131-587]"
