"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000014994";"ENSDARG00000014994";"29 x 13";"24hpf_neg";"tbp";"TATA box binding protein [Source:ZFIN;Acc:ZDB-GENE-030616-563]"
"ENSDARG00000019572";"ENSDARG00000019572";"12 x 22";"72hpf_pos.1";"taf7";"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-020419-18]"
"ENSDARG00000026806";"ENSDARG00000026806";"18 x 15";"72hpf_pos";"taf8";"TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-040426-1013]"
"ENSDARG00000035330";"ENSDARG00000035330";"28 x 37";"24hpf_neg";"taf1";"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-5576]"
"ENSDARG00000037855";"ENSDARG00000037855";"25 x 9";"72hpf_pos_gata5.1";"taf11";"TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-040718-283]"
"ENSDARG00000068192";"ENSDARG00000068192";"28 x 25";"24hpf_neg";"taf4a";"TAF4A RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-131127-579]"
"ENSDARG00000070834";"ENSDARG00000070834";"29 x 16";"48hpf_pos";"taf13";"TATA-box binding protein associated factor 13 [Source:ZFIN;Acc:ZDB-GENE-030131-2873]"
"ENSDARG00000075732";"ENSDARG00000075732";"36 x 15";"24hpf_pos.1";"taf4b";"TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-070424-105]"
"ENSDARG00000075805";"ENSDARG00000075805";"27 x 37";"24hpf_neg";"si:dkey-219c3.2";"si:dkey-219c3.2 [Source:ZFIN;Acc:ZDB-GENE-090313-238]"
"ENSDARG00000077870";"ENSDARG00000077870";"29 x 28";"72hpf_neg";"taf9";"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-204]"
"ENSDARG00000102307";"ENSDARG00000102307";"31 x 32";"24hpf_neg";"taf2";"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-3207]"
"ENSDARG00000104030";"ENSDARG00000104030";"38 x 23";"72hpf_neg_gata5";"taf12";"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-031030-5]"
