"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000004870";"ENSDARG00000004870";"29 x 23";"24hpf_neg";"psen1";"presenilin 1 [Source:ZFIN;Acc:ZDB-GENE-991119-4]"
"ENSDARG00000005612";"ENSDARG00000005612";"21 x 1";"24hpf_pos";"aph1b";"APH1B gamma secretase subunit [Source:ZFIN;Acc:ZDB-GENE-031118-31]"
"ENSDARG00000006901";"ENSDARG00000006901";"1 x 38";"72hpf_neg_gata5";"si:ch1073-459j12.1";"si:ch1073-459j12.1 [Source:ZFIN;Acc:ZDB-GENE-030131-8546]"
"ENSDARG00000011769";"ENSDARG00000011769";"3 x 26";"72hpf_pos.1";"cpm";"carboxypeptidase M [Source:ZFIN;Acc:ZDB-GENE-041210-191]"
"ENSDARG00000015540";"ENSDARG00000015540";"6 x 4";"72hpf_pos_gata5.1";"psen2";"presenilin 2 [Source:ZFIN;Acc:ZDB-GENE-000330-9]"
"ENSDARG00000016979";"ENSDARG00000016979";"24 x 2";"24hpf_pos";"pmpcb";"peptidase (mitochondrial processing) beta [Source:ZFIN;Acc:ZDB-GENE-050220-10]"
"ENSDARG00000052304";"ENSDARG00000052304";"12 x 15";"72hpf_pos";"uqcrc1";"ubiquinol-cytochrome c reductase core protein I [Source:ZFIN;Acc:ZDB-GENE-040426-1792]"
"ENSDARG00000053877";"ENSDARG00000053877";"21 x 20";"72hpf_pos_hand2";"cpdb";"carboxypeptidase D, b [Source:ZFIN;Acc:ZDB-GENE-060929-1270]"
"ENSDARG00000055648";"ENSDARG00000055648";"29 x 30";"72hpf_pos.1";"cpda";"carboxypeptidase D, a [Source:ZFIN;Acc:ZDB-GENE-081112-2]"
"ENSDARG00000069833";"ENSDARG00000069833";"32 x 6";"72hpf_pos.1";"rhbdl2";"rhomboid, veinlet-like 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040426-732]"
"ENSDARG00000087040";"ENSDARG00000087040";"13 x 34";"72hpf_neg_hand2";"rhbdl1";"rhomboid, veinlet-like 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-120529-2]"
"ENSDARG00000091726";"ENSDARG00000091726";"13 x 39";"72hpf_neg";"aebp1";"AE binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2390]"
"ENSDARG00000100633";"ENSDARG00000100633";"36 x 21";"24hpf_pos";"zgc:114200";"zgc:114200 [Source:ZFIN;Acc:ZDB-GENE-050913-96]"
"ENSDARG00000101438";"ENSDARG00000101438";"6 x 14";"72hpf_pos_gata5.1";"lonp2";"lon peptidase 2, peroxisomal [Source:ZFIN;Acc:ZDB-GENE-041212-1]"
"ENSDARG00000103284";"ENSDARG00000103284";"36 x 25";"24hpf_pos";"";"nicastrin [Source:HGNC Symbol;Acc:HGNC:17091]"
"ENSDARG00000103297";"ENSDARG00000103297";"22 x 29";"72hpf_neg_gata5";"";""
"ENSDARG00000105190";"ENSDARG00000105190";"40 x 26";"24hpf_neg";"rhbdl3";"rhomboid, veinlet-like 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050417-2]"
