"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000005162";"ENSDARG00000005162";"10 x 6";"72hpf_pos.1";"tpm3";"tropomyosin 3 [Source:ZFIN;Acc:ZDB-GENE-030826-16]"
"ENSDARG00000007715";"ENSDARG00000007715";"14 x 18";"72hpf_pos_gata5";"lgsn";"lengsin, lens protein with glutamine synthetase domain [Source:ZFIN;Acc:ZDB-GENE-060312-26]"
"ENSDARG00000011975";"ENSDARG00000011975";"40 x 9";"24hpf_pos.1";"fmn1";"formin 1 [Source:ZFIN;Acc:ZDB-GENE-041001-198]"
"ENSDARG00000019128";"ENSDARG00000019128";"19 x 6";"72hpf_pos_gata5.1";"tpm4b";"tropomyosin 4b [Source:ZFIN;Acc:ZDB-GENE-030131-2964]"
"ENSDARG00000023318";"ENSDARG00000023318";"1 x 1";"48hpf_pos.1";"fmn2a";"formin 2a [Source:ZFIN;Acc:ZDB-GENE-101107-1]"
"ENSDARG00000023963";"ENSDARG00000023963";"40 x 7";"72hpf_pos_hand2";"tpm4a";"tropomyosin 4a [Source:ZFIN;Acc:ZDB-GENE-040426-2185]"
"ENSDARG00000033683";"ENSDARG00000033683";"1 x 8";"72hpf_pos.1";"tpma";"alpha-tropomyosin [Source:ZFIN;Acc:ZDB-GENE-990415-269]"
"ENSDARG00000037655";"ENSDARG00000037655";"6 x 18";"72hpf_pos.1";"pls3";"plastin 3 (T isoform) [Source:ZFIN;Acc:ZDB-GENE-040718-10]"
"ENSDARG00000039272";"ENSDARG00000039272";"11 x 15";"72hpf_pos_gata5";"pls1";"plastin 1 (I isoform) [Source:ZFIN;Acc:ZDB-GENE-030131-6205]"
"ENSDARG00000045486";"ENSDARG00000045486";"40 x 12";"24hpf_pos.1";"pawr";"PRKC, apoptosis, WT1, regulator [Source:ZFIN;Acc:ZDB-GENE-041010-108]"
"ENSDARG00000061778";"ENSDARG00000061778";"5 x 39";"72hpf_neg_tbx5";"fmn2b";"formin 2b [Source:ZFIN;Acc:ZDB-GENE-080225-35]"
"ENSDARG00000087402";"ENSDARG00000087402";"2 x 33";"72hpf_neg_hand2";"tpm1";"zgc:171719 [Source:ZFIN;Acc:ZDB-GENE-070822-17]"
"ENSDARG00000093018";"ENSDARG00000093018";"20 x 21";"48hpf_pos";"si:ch211-122l24.6";"si:ch211-122l24.6 [Source:ZFIN;Acc:ZDB-GENE-070912-34]"
"ENSDARG00000099352";"ENSDARG00000099352";"28 x 29";"72hpf_neg";"";"si:rp71-62i8.1 [Source:ZFIN;Acc:ZDB-GENE-131127-571]"
"ENSDARG00000100252";"ENSDARG00000100252";"5 x 17";"72hpf_pos_gata5";"capzb";"capping protein (actin filament) muscle Z-line, beta [Source:ZFIN;Acc:ZDB-GENE-030131-7023]"
"ENSDARG00000100805";"ENSDARG00000100805";"25 x 32";"72hpf_neg_gata5";"";"si:ch1073-209e23.1 [Source:ZFIN;Acc:ZDB-GENE-131121-494]"
"ENSDARG00000102003";"ENSDARG00000102003";"28 x 17";"48hpf_pos";"";""
"ENSDARG00000102966";"ENSDARG00000102966";"21 x 22";"72hpf_neg_tbx5";"";"si:ch211-122l24.6 [Source:ZFIN;Acc:ZDB-GENE-070912-34]"
"ENSDARG00000104682";"ENSDARG00000104682";"10 x 11";"72hpf_pos.1";"tpm2";"tropomyosin 2 (beta) [Source:ZFIN;Acc:ZDB-GENE-040625-114]"
