"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000002952";"ENSDARG00000002952";"32 x 40";"24hpf_neg";"smo";"smoothened, frizzled class receptor [Source:ZFIN;Acc:ZDB-GENE-980526-89]"
"ENSDARG00000025017";"ENSDARG00000025017";"10 x 39";"24hpf_neg";"prdm8";"PR domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2747]"
"ENSDARG00000025826";"ENSDARG00000025826";"8 x 4";"48hpf_pos.1";"gna12a";"guanine nucleotide binding protein (G protein) alpha 12a [Source:ZFIN;Acc:ZDB-GENE-050221-1]"
"ENSDARG00000027222";"ENSDARG00000027222";"38 x 32";"24hpf_pos";"adgrg1";"adhesion G protein-coupled receptor G1 [Source:ZFIN;Acc:ZDB-GENE-030131-3671]"
"ENSDARG00000037924";"ENSDARG00000037924";"23 x 4";"72hpf_pos_tbx5.1";"gna13b";"guanine nucleotide binding protein (G protein), alpha 13b [Source:ZFIN;Acc:ZDB-GENE-030131-8277]"
"ENSDARG00000040946";"ENSDARG00000040946";"22 x 40";"48hpf_neg";"olig2";"oligodendrocyte lineage transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4013]"
"ENSDARG00000040948";"ENSDARG00000040948";"11 x 29";"72hpf_neg_hand2";"olig1";"oligodendrocyte transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-050107-2]"
"ENSDARG00000052139";"ENSDARG00000052139";"18 x 40";"24hpf_neg";"notch3";"notch 3 [Source:ZFIN;Acc:ZDB-GENE-000329-5]"
"ENSDARG00000054683";"ENSDARG00000054683";"3 x 37";"72hpf_neg_tbx5";"prdm8b";"PR domain containing 8b [Source:ZFIN;Acc:ZDB-GENE-060526-174]"
"ENSDARG00000073765";"ENSDARG00000073765";"30 x 6";"72hpf_pos";"gna13a";"guanine nucleotide binding protein (G protein), alpha 13a [Source:ZFIN;Acc:ZDB-GENE-030131-5024]"
"ENSDARG00000092269";"ENSDARG00000092269";"6 x 36";"48hpf_neg";"si:dkeyp-41f9.4";"si:dkeyp-41f9.4 [Source:ZFIN;Acc:ZDB-GENE-091204-320]"
"ENSDARG00000103025";"ENSDARG00000103025";"4 x 22";"72hpf_neg_gata5";"hmgcs1";"3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-040426-1042]"
"ENSDARG00000105643";"ENSDARG00000105643";"9 x 1";"72hpf_pos_hand2.1";"si:dkey-181f22.4";"adhesion G protein-coupled receptor G1 [Source:ZFIN;Acc:ZDB-GENE-030131-3671]"
