"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000009447";"ENSDARG00000009447";"6 x 15";"72hpf_pos_gata5";"atp5g3b";"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c3 (subunit 9) b [Source:ZFIN;Acc:ZDB-GENE-020814-1]"
"ENSDARG00000011553";"ENSDARG00000011553";"8 x 14";"72hpf_pos.1";"atp5f1";"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1 [Source:ZFIN;Acc:ZDB-GENE-041010-33]"
"ENSDARG00000011841";"ENSDARG00000011841";"18 x 5";"72hpf_pos";"atp5l";"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit g [Source:ZFIN;Acc:ZDB-GENE-030131-5177]"
"ENSDARG00000014313";"ENSDARG00000014313";"5 x 14";"72hpf_pos_gata5.1";"atp5j";"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F6 [Source:ZFIN;Acc:ZDB-GENE-040426-2534]"
"ENSDARG00000017775";"ENSDARG00000017775";"31 x 7";"48hpf_neg";"atp5g3a";"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C3 (subunit 9), genome duplicate a [Source:ZFIN;Acc:ZDB-GENE-040426-857]"
"ENSDARG00000056008";"ENSDARG00000056008";"6 x 15";"72hpf_pos";"atp5g1";"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) [Source:ZFIN;Acc:ZDB-GENE-040426-1966]"
"ENSDARG00000063910";"ENSDARG00000063910";"8 x 9";"72hpf_pos_tbx5";"ATP8";"ATP synthase 8, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-011205-19]"
"ENSDARG00000068940";"ENSDARG00000068940";"16 x 7";"72hpf_pos_hand2";"atp5ib";"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit Eb [Source:ZFIN;Acc:ZDB-GENE-051130-1]"
"ENSDARG00000077967";"ENSDARG00000077967";"1 x 12";"72hpf_pos";"si:ch211-140m22.7";"si:ch211-140m22.7 [Source:ZFIN;Acc:ZDB-GENE-070912-73]"
"ENSDARG00000078113";"ENSDARG00000078113";"1 x 20";"72hpf_pos_gata5.1";"atp5ia";"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit Ea [Source:ZFIN;Acc:ZDB-GENE-070928-12]"
"ENSDARG00000089853";"ENSDARG00000089853";"17 x 5";"72hpf_pos";"si:dkey-22n8.3";"si:dkey-22n8.3 [Source:ZFIN;Acc:ZDB-GENE-110914-188]"
"ENSDARG00000098355";"ENSDARG00000098355";"15 x 4";"72hpf_pos_gata5.1";"atp5h";"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d [Source:ZFIN;Acc:ZDB-GENE-040426-1658]"
