"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000006120";"ENSDARG00000006120";"16 x 40";"72hpf_neg";"tbx2b";"T-box 2b [Source:ZFIN;Acc:ZDB-GENE-990726-27]"
"ENSDARG00000009681";"ENSDARG00000009681";"36 x 22";"48hpf_pos";"med27";"mediator complex subunit 27 [Source:ZFIN;Acc:ZDB-GENE-040426-1601]"
"ENSDARG00000021163";"ENSDARG00000021163";"9 x 40";"48hpf_neg";"thrb";"thyroid hormone receptor beta [Source:ZFIN;Acc:ZDB-GENE-990415-268]"
"ENSDARG00000025011";"ENSDARG00000025011";"30 x 38";"24hpf_pos.1";"synj1";"synaptojanin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9180]"
"ENSDARG00000035018";"ENSDARG00000035018";"6 x 6";"72hpf_pos_hand2.1";"thy1";"Thy-1 cell surface antigen [Source:ZFIN;Acc:ZDB-GENE-030131-8561]"
"ENSDARG00000051876";"ENSDARG00000051876";"10 x 19";"72hpf_pos.1";"ush1c";"Usher syndrome 1C [Source:ZFIN;Acc:ZDB-GENE-060312-41]"
"ENSDARG00000070107";"ENSDARG00000070107";"1 x 37";"48hpf_neg";"six7";"SIX homeobox 7 [Source:ZFIN;Acc:ZDB-GENE-990825-28]"
"ENSDARG00000087165";"ENSDARG00000087165";"20 x 24";"72hpf_neg_tbx5";"";"si:dkeyp-69c1.7 [Source:ZFIN;Acc:ZDB-GENE-091204-69]"
"ENSDARG00000095651";"ENSDARG00000095651";"21 x 40";"24hpf_neg";"hmx1";"H6 family homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-080204-54]"
"ENSDARG00000099431";"ENSDARG00000099431";"36 x 32";"24hpf_neg";"med24";"mediator complex subunit 24 [Source:ZFIN;Acc:ZDB-GENE-030131-2341]"
