"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000005463";"ENSDARG00000005463";"11 x 8";"72hpf_pos_hand2.1";"slc30a1a";"solute carrier family 30 (zinc transporter), member 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1840]"
"ENSDARG00000007180";"ENSDARG00000007180";"5 x 12";"72hpf_pos_gata5.1";"slc30a4";"solute carrier family 30 (zinc transporter), member 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1408]"
"ENSDARG00000019998";"ENSDARG00000019998";"25 x 4";"48hpf_pos.1";"slc30a7";"solute carrier family 30 (zinc transporter), member 7 [Source:ZFIN;Acc:ZDB-GENE-030131-5650]"
"ENSDARG00000021305";"ENSDARG00000021305";"7 x 30";"72hpf_pos.1";"slc30a2";"solute carrier family 30 (zinc transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-041014-347]"
"ENSDARG00000051921";"ENSDARG00000051921";"19 x 16";"72hpf_pos";"slc30a5";"solute carrier family 30 (zinc transporter), member 5 [Source:ZFIN;Acc:ZDB-GENE-040718-6]"
"ENSDARG00000056757";"ENSDARG00000056757";"16 x 12";"72hpf_pos";"slc39a8";"solute carrier family 39 (zinc transporter), member 8 [Source:ZFIN;Acc:ZDB-GENE-050419-124]"
"ENSDARG00000057272";"ENSDARG00000057272";"27 x 15";"48hpf_pos";"slc30a9";"solute carrier family 30 (zinc transporter), member 9 [Source:ZFIN;Acc:ZDB-GENE-040724-254]"
"ENSDARG00000058257";"ENSDARG00000058257";"11 x 1";"72hpf_pos_hand2.1";"slc39a1";"solute carrier family 39 (zinc transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9917]"
"ENSDARG00000059361";"ENSDARG00000059361";"25 x 20";"72hpf_pos_tbx5";"slc39a4";"solute carrier family 39 (zinc transporter), member 4 [Source:ZFIN;Acc:ZDB-GENE-060315-8]"
"ENSDARG00000068143";"ENSDARG00000068143";"28 x 35";"24hpf_pos.1";"slc39a6";"solute carrier family 39 (zinc transporter), member 6 [Source:ZFIN;Acc:ZDB-GENE-030131-3023]"
"ENSDARG00000070447";"ENSDARG00000070447";"38 x 24";"72hpf_neg";"slc39a9";"solute carrier family 39, member 9 [Source:ZFIN;Acc:ZDB-GENE-060314-3]"
"ENSDARG00000100917";"ENSDARG00000100917";"21 x 7";"72hpf_pos_tbx5";"";"solute carrier family 30 (zinc transporter), member 8 [Source:ZFIN;Acc:ZDB-GENE-060315-10]"
"ENSDARG00000101434";"ENSDARG00000101434";"28 x 28";"48hpf_pos.1";"slc39a3";"solute carrier family 39 (zinc transporter), member 3 [Source:ZFIN;Acc:ZDB-GENE-060315-9]"
"ENSDARG00000102387";"ENSDARG00000102387";"8 x 22";"72hpf_pos.1";"slc39a14";"solute carrier family 39 (zinc transporter), member 14 [Source:ZFIN;Acc:ZDB-GENE-060315-2]"
