"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000012366";"ENSDARG00000012366";"1 x 33";"72hpf_neg";"fbp2";"fructose-1,6-bisphosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040822-23]"
"ENSDARG00000012801";"ENSDARG00000012801";"40 x 23";"72hpf_pos_hand2";"pfkpb";"phosphofructokinase, platelet b [Source:ZFIN;Acc:ZDB-GENE-070912-634]"
"ENSDARG00000014179";"ENSDARG00000014179";"38 x 7";"24hpf_pos.1";"pfkma";"phosphofructokinase, muscle a [Source:ZFIN;Acc:ZDB-GENE-040912-135]"
"ENSDARG00000020364";"ENSDARG00000020364";"1 x 5";"72hpf_pos_tbx5";"fbp1b";"fructose-1,6-bisphosphatase 1b [Source:ZFIN;Acc:ZDB-GENE-021206-11]"
"ENSDARG00000021366";"ENSDARG00000021366";"3 x 1";"48hpf_pos.1";"fbp1a";"fructose-1,6-bisphosphatase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-7171]"
"ENSDARG00000028000";"ENSDARG00000028000";"4 x 32";"72hpf_neg_tbx5";"pfkpa";"phosphofructokinase, platelet a [Source:ZFIN;Acc:ZDB-GENE-091112-22]"
"ENSDARG00000044094";"ENSDARG00000044094";"1 x 27";"72hpf_pos_gata5";"gfpt2";"glutamine-fructose-6-phosphate transaminase 2 [Source:ZFIN;Acc:ZDB-GENE-071113-1]"
"ENSDARG00000057465";"ENSDARG00000057465";"4 x 15";"72hpf_pos.1";"";"glutamine--fructose-6-phosphate transaminase 1 [Source:ZFIN;Acc:ZDB-GENE-070423-1]"
"ENSDARG00000060504";"ENSDARG00000060504";"5 x 36";"72hpf_neg_hand2";"pfkla";"phosphofructokinase, liver a [Source:ZFIN;Acc:ZDB-GENE-121207-1]"
"ENSDARG00000060797";"ENSDARG00000060797";"9 x 3";"48hpf_pos";"pfkmb";"phosphofructokinase, muscle b [Source:ZFIN;Acc:ZDB-GENE-081114-1]"
"ENSDARG00000099755";"ENSDARG00000099755";"1 x 22";"72hpf_neg_hand2";"pfklb";"phosphofructokinase, liver b [Source:ZFIN;Acc:ZDB-GENE-050417-62]"
