"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000001712";"ENSDARG00000001712";"34 x 11";"72hpf_pos.1";"si:ch211-247n2.1";"si:ch211-247n2.1 [Source:ZFIN;Acc:ZDB-GENE-141216-101]"
"ENSDARG00000006568";"ENSDARG00000006568";"11 x 22";"72hpf_pos.1";"kcnmb2";"potassium large conductance calcium-activated channel, subfamily M, beta member 2 [Source:ZFIN;Acc:ZDB-GENE-050320-97]"
"ENSDARG00000014939";"ENSDARG00000014939";"21 x 40";"24hpf_neg";"si:dkey-76p7.5";"si:dkey-76p7.5 [Source:ZFIN;Acc:ZDB-GENE-091116-41]"
"ENSDARG00000019753";"ENSDARG00000019753";"7 x 31";"72hpf_neg_hand2";"kcnn3";"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 [Source:ZFIN;Acc:ZDB-GENE-100921-56]"
"ENSDARG00000023546";"ENSDARG00000023546";"40 x 18";"24hpf_pos.1";"kcnn1b";"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1b [Source:ZFIN;Acc:ZDB-GENE-060503-397]"
"ENSDARG00000024047";"ENSDARG00000024047";"10 x 22";"72hpf_pos.1";"tmem38a";"transmembrane protein 38A [Source:ZFIN;Acc:ZDB-GENE-040426-1888]"
"ENSDARG00000063129";"ENSDARG00000063129";"20 x 25";"48hpf_neg";"si:ch211-38m6.7";"si:ch211-38m6.7 [Source:ZFIN;Acc:ZDB-GENE-130603-15]"
"ENSDARG00000075812";"ENSDARG00000075812";"27 x 14";"48hpf_pos";"kcnt2";"potassium channel, subfamily T, member 2 [Source:ZFIN;Acc:ZDB-GENE-130530-783]"
"ENSDARG00000079484";"ENSDARG00000079484";"15 x 32";"72hpf_pos_gata5.1";"";"potassium channel, subfamily T, member 1 [Source:ZFIN;Acc:ZDB-GENE-091231-1]"
"ENSDARG00000086091";"ENSDARG00000086091";"28 x 36";"48hpf_neg";"kcnn4";"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4 [Source:ZFIN;Acc:ZDB-GENE-131127-192]"
"ENSDARG00000091306";"ENSDARG00000091306";"11 x 40";"72hpf_neg_tbx5";"kcnn1a";"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1a [Source:ZFIN;Acc:ZDB-GENE-070912-703]"
"ENSDARG00000100549";"ENSDARG00000100549";"24 x 30";"72hpf_neg_gata5";"";"transmembrane protein 38B [Source:HGNC Symbol;Acc:HGNC:25535]"
