"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000015472";"ENSDARG00000015472";"4 x 18";"72hpf_pos.1";"gpc4";"glypican 4 [Source:ZFIN;Acc:ZDB-GENE-011119-1]"
"ENSDARG00000019341";"ENSDARG00000019341";"7 x 39";"72hpf_neg_tbx5";"gpc1a";"glypican 1a [Source:ZFIN;Acc:ZDB-GENE-051120-147]"
"ENSDARG00000024588";"ENSDARG00000024588";"13 x 13";"24hpf_pos.1";"gpc5b";"glypican 5b [Source:ZFIN;Acc:ZDB-GENE-060503-64]"
"ENSDARG00000032199";"ENSDARG00000032199";"11 x 33";"72hpf_neg_tbx5";"gpc3";"glypican 3 [Source:ZFIN;Acc:ZDB-GENE-031212-1]"
"ENSDARG00000074082";"ENSDARG00000074082";"6 x 28";"72hpf_pos.1";"";""
"ENSDARG00000086960";"ENSDARG00000086960";"27 x 15";"72hpf_neg_tbx5";"";"glypican 6a [Source:ZFIN;Acc:ZDB-GENE-071004-15]"
"ENSDARG00000090585";"ENSDARG00000090585";"1 x 9";"72hpf_pos_tbx5.1";"gpc1b";"glypican 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1306]"
"ENSDARG00000100495";"ENSDARG00000100495";"18 x 13";"72hpf_pos";"";""
"ENSDARG00000103156";"ENSDARG00000103156";"5 x 30";"72hpf_neg_hand2";"";""
"ENSDARG00000103647";"ENSDARG00000103647";"1 x 10";"48hpf_pos";"";"glypican 5a [Source:ZFIN;Acc:ZDB-GENE-140106-260]"
"ENSDARG00000104217";"ENSDARG00000104217";"14 x 40";"48hpf_neg";"";"glypican 2 [Source:ZFIN;Acc:ZDB-GENE-050302-31]"
"ENSDARG00000104219";"ENSDARG00000104219";"17 x 30";"72hpf_neg_gata5";"gpc6b";"glypican 6b [Source:ZFIN;Acc:ZDB-GENE-130515-2]"
