"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000042390";"ENSDARG00000042390";"11 x 36";"72hpf_neg_tbx5";"syndig1l";"synapse differentiation inducing 1-like [Source:ZFIN;Acc:ZDB-GENE-041001-116]"
"ENSDARG00000062208";"ENSDARG00000062208";"10 x 38";"72hpf_neg_tbx5";"prrt1";"proline-rich transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-060503-686]"
"ENSDARG00000068456";"ENSDARG00000068456";"10 x 25";"72hpf_neg_tbx5";"tmem91";"transmembrane protein 91 [Source:ZFIN;Acc:ZDB-GENE-060503-581]"
"ENSDARG00000086589";"ENSDARG00000086589";"19 x 30";"72hpf_neg_gata5";"LOC101885033";"transmembrane protein 233 [Source:HGNC Symbol;Acc:HGNC:37219]"
"ENSDARG00000090481";"ENSDARG00000090481";"6 x 32";"72hpf_neg_hand2";"tusc5a";"tumor suppressor candidate 5a [Source:ZFIN;Acc:ZDB-GENE-131121-306]"
"ENSDARG00000093303";"ENSDARG00000093303";"1 x 22";"72hpf_neg_hand2";"ifitm1";"interferon induced transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-060526-259]"
"ENSDARG00000094675";"ENSDARG00000094675";"17 x 29";"48hpf_pos";"tusc5b";"tumor suppressor candidate 5b [Source:ZFIN;Acc:ZDB-GENE-091204-45]"
"ENSDARG00000097746";"ENSDARG00000097746";"28 x 26";"72hpf_neg";"si:rp71-77l1.1";"si:rp71-77l1.1 [Source:ZFIN;Acc:ZDB-GENE-131121-141]"
"ENSDARG00000097752";"ENSDARG00000097752";"30 x 20";"24hpf_pos";"si:rp71-77l1.2";"si:rp71-77l1.2 [Source:ZFIN;Acc:ZDB-GENE-131127-184]"
"ENSDARG00000098191";"ENSDARG00000098191";"7 x 18";"48hpf_pos";"";"si:dkey-16l2.20 [Source:ZFIN;Acc:ZDB-GENE-141212-380]"
"ENSDARG00000100751";"ENSDARG00000100751";"11 x 32";"72hpf_neg_hand2";"syndig1";"synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885]"
"ENSDARG00000102555";"ENSDARG00000102555";"24 x 4";"72hpf_pos_gata5";"si:dkey-33i11.9";"si:dkey-33i11.9 [Source:ZFIN;Acc:ZDB-GENE-060503-262]"
"ENSDARG00000103588";"ENSDARG00000103588";"7 x 39";"72hpf_neg_tbx5";"prrt2";"proline-rich transmembrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-121210-3]"
"ENSDARG00000105153";"ENSDARG00000105153";"18 x 34";"72hpf_neg";"ifitm5";"interferon induced transmembrane protein 5 [Source:ZFIN;Acc:ZDB-GENE-030131-8970]"
