"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000002483";"ENSDARG00000002483";"30 x 25";"72hpf_pos_gata5.1";"LOC568110";"wingless-type MMTV integration site family, member 7Ab [Source:ZFIN;Acc:ZDB-GENE-100922-44]"
"ENSDARG00000005050";"ENSDARG00000005050";"22 x 29";"48hpf_pos";"wnt2ba";"wingless-type MMTV integration site family, member 2Ba [Source:ZFIN;Acc:ZDB-GENE-030717-2]"
"ENSDARG00000014796";"ENSDARG00000014796";"33 x 40";"72hpf_neg";"wnt11r";"wingless-type MMTV integration site family, member 11, related [Source:ZFIN;Acc:ZDB-GENE-980526-249]"
"ENSDARG00000019995";"ENSDARG00000019995";"40 x 6";"24hpf_pos";"bmp4";"bone morphogenetic protein 4 [Source:ZFIN;Acc:ZDB-GENE-980528-2059]"
"ENSDARG00000022569";"ENSDARG00000022569";"21 x 40";"72hpf_neg_hand2";"nkx6.1";"NK6 homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-040718-178]"
"ENSDARG00000022858";"ENSDARG00000022858";"29 x 23";"24hpf_neg";"wnt7ba";"wingless-type MMTV integration site family, member 7Ba [Source:ZFIN;Acc:ZDB-GENE-041210-178]"
"ENSDARG00000025847";"ENSDARG00000025847";"4 x 40";"48hpf_neg";"sox12";"SRY (sex determining region Y)-box 12 [Source:ZFIN;Acc:ZDB-GENE-040724-33]"
"ENSDARG00000032234";"ENSDARG00000032234";"40 x 6";"24hpf_pos.1";"wnt2bb";"wingless-type MMTV integration site family, member 2Bb [Source:ZFIN;Acc:ZDB-GENE-060824-6]"
"ENSDARG00000037889";"ENSDARG00000037889";"18 x 40";"72hpf_pos.1";"wnt9b";"wingless-type MMTV integration site family, member 9B [Source:ZFIN;Acc:ZDB-GENE-080201-1]"
"ENSDARG00000038283";"ENSDARG00000038283";"17 x 12";"72hpf_pos";"wnt6a";"wingless-type MMTV integration site family, member 6a [Source:ZFIN;Acc:ZDB-GENE-111114-1]"
"ENSDARG00000038990";"ENSDARG00000038990";"24 x 40";"24hpf_neg";"wnt3";"wingless-type MMTV integration site family, member 3 [Source:ZFIN;Acc:ZDB-GENE-081003-1]"
"ENSDARG00000040159";"ENSDARG00000040159";"26 x 14";"48hpf_pos";"wnt4b";"wingless-type MMTV integration site family, member 4b [Source:ZFIN;Acc:ZDB-GENE-000411-1]"
"ENSDARG00000041117";"ENSDARG00000041117";"39 x 11";"24hpf_pos.1";"wnt2";"wingless-type MMTV integration site family member 2 [Source:ZFIN;Acc:ZDB-GENE-980526-416]"
"ENSDARG00000044827";"ENSDARG00000044827";"7 x 40";"24hpf_neg";"wnt7aa";"wingless-type MMTV integration site family, member 7Aa [Source:ZFIN;Acc:ZDB-GENE-051129-1]"
"ENSDARG00000055554";"ENSDARG00000055554";"21 x 40";"24hpf_neg";"wnt1";"wingless-type MMTV integration site family, member 1 [Source:ZFIN;Acc:ZDB-GENE-980526-526]"
"ENSDARG00000058822";"ENSDARG00000058822";"19 x 40";"24hpf_neg";"wnt3a";"wingless-type MMTV integration site family, member 3A [Source:ZFIN;Acc:ZDB-GENE-001106-1]"
"ENSDARG00000063437";"ENSDARG00000063437";"34 x 34";"24hpf_pos";"wnt9a";"wingless-type MMTV integration site family, member 9A [Source:ZFIN;Acc:ZDB-GENE-060825-97]"
"ENSDARG00000069552";"ENSDARG00000069552";"19 x 32";"72hpf_pos_gata5.1";"atoh7";"atonal bHLH transcription factor 7 [Source:ZFIN;Acc:ZDB-GENE-000926-1]"
"ENSDARG00000071107";"ENSDARG00000071107";"24 x 39";"24hpf_neg";"wnt7bb";"wingless-type MMTV integration site family, member 7Bb [Source:ZFIN;Acc:ZDB-GENE-081006-1]"
"ENSDARG00000071208";"ENSDARG00000071208";"23 x 40";"24hpf_neg";"wnt4a";"wingless-type MMTV integration site family, member 4a [Source:ZFIN;Acc:ZDB-GENE-980526-352]"
"ENSDARG00000073935";"ENSDARG00000073935";"25 x 7";"48hpf_pos";"wnt6b";"wingless-type MMTV integration site family, member 6b [Source:ZFIN;Acc:ZDB-GENE-070912-513]"
"ENSDARG00000094973";"ENSDARG00000094973";"35 x 11";"72hpf_pos_gata5.1";"wnt16";"wingless-type MMTV integration site family, member 16 [Source:ZFIN;Acc:ZDB-GENE-040426-2330]"
"ENSDARG00000101279";"ENSDARG00000101279";"18 x 26";"72hpf_neg_tbx5";"ndr2";"nodal-related 2 [Source:ZFIN;Acc:ZDB-GENE-990415-181]"
"ENSDARG00000102464";"ENSDARG00000102464";"31 x 38";"72hpf_neg";"wnt5b";"wingless-type MMTV integration site family, member 5b [Source:ZFIN;Acc:ZDB-GENE-980526-87]"
"ENSDARG00000104973";"ENSDARG00000104973";"20 x 15";"72hpf_pos";"wnt5a";"wingless-type MMTV integration site family, member 5a [Source:ZFIN;Acc:ZDB-GENE-060328-3]"
