"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000009001";"ENSDARG00000009001";"26 x 35";"72hpf_neg";"pdia6";"protein disulfide isomerase family A, member 6 [Source:ZFIN;Acc:ZDB-GENE-030131-879]"
"ENSDARG00000009342";"ENSDARG00000009342";"38 x 12";"24hpf_pos.1";"txndc5";"thioredoxin domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-040426-1951]"
"ENSDARG00000014015";"ENSDARG00000014015";"35 x 11";"72hpf_pos.1";"zgc:77086";"zgc:77086 [Source:ZFIN;Acc:ZDB-GENE-040426-2238]"
"ENSDARG00000015228";"ENSDARG00000015228";"26 x 2";"72hpf_pos.1";"";"endoplasmic reticulum oxidoreductase alpha [Source:ZFIN;Acc:ZDB-GENE-040426-1312]"
"ENSDARG00000018263";"ENSDARG00000018263";"40 x 35";"24hpf_pos";"pdia2";"protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]"
"ENSDARG00000018491";"ENSDARG00000018491";"6 x 25";"72hpf_pos.1";"pdia4";"protein disulfide isomerase family A, member 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5493]"
"ENSDARG00000019008";"ENSDARG00000019008";"14 x 15";"72hpf_pos_gata5";"erp44";"endoplasmic reticulum protein 44 [Source:ZFIN;Acc:ZDB-GENE-040426-1902]"
"ENSDARG00000019487";"ENSDARG00000019487";"13 x 7";"72hpf_pos_hand2.1";"tmx1";"thioredoxin-related transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2327]"
"ENSDARG00000033599";"ENSDARG00000033599";"17 x 40";"72hpf_neg_tbx5";"zgc:100906";"zgc:100906 [Source:ZFIN;Acc:ZDB-GENE-040801-20]"
"ENSDARG00000038894";"ENSDARG00000038894";"4 x 30";"72hpf_pos.1";"tmx3";"thioredoxin-related transmembrane protein 3 [Source:ZFIN;Acc:ZDB-GENE-050522-396]"
"ENSDARG00000039459";"ENSDARG00000039459";"14 x 12";"72hpf_pos_tbx5";"qsox1";"quiescin Q6 sulfhydryl oxidase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7019]"
"ENSDARG00000058445";"ENSDARG00000058445";"10 x 19";"72hpf_pos.1";"zgc:136472";"zgc:136472 [Source:ZFIN;Acc:ZDB-GENE-060421-2552]"
"ENSDARG00000069242";"ENSDARG00000069242";"26 x 28";"72hpf_pos_tbx5";"pdia5";"protein disulfide isomerase family A, member 5 [Source:ZFIN;Acc:ZDB-GENE-030521-5]"
"ENSDARG00000077174";"ENSDARG00000077174";"30 x 40";"24hpf_neg";"qsox2";"quiescin Q6 sulfhydryl oxidase 2 [Source:ZFIN;Acc:ZDB-GENE-110203-4]"
"ENSDARG00000102640";"ENSDARG00000102640";"3 x 18";"72hpf_pos_tbx5";"pdia3";"protein disulfide isomerase family A, member 3 [Source:ZFIN;Acc:ZDB-GENE-031002-9]"
"ENSDARG00000103915";"ENSDARG00000103915";"37 x 20";"72hpf_pos_tbx5";"ero1b";"endoplasmic reticulum oxidoreductase beta [Source:ZFIN;Acc:ZDB-GENE-060929-744]"
"ENSDARG00000105116";"ENSDARG00000105116";"5 x 25";"72hpf_neg";"p4hb";"prolyl 4-hydroxylase, beta polypeptide [Source:ZFIN;Acc:ZDB-GENE-080610-1]"
