"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000008170";"ENSDARG00000008170";"7 x 20";"72hpf_pos.1";"dbnla";"drebrin-like a [Source:ZFIN;Acc:ZDB-GENE-040704-42]"
"ENSDARG00000012513";"ENSDARG00000012513";"4 x 13";"72hpf_pos_gata5.1";"sdcbp2";"syndecan binding protein (syntenin) 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3727]"
"ENSDARG00000016016";"ENSDARG00000016016";"7 x 5";"72hpf_pos_hand2.1";"dbnlb";"drebrin-like b [Source:ZFIN;Acc:ZDB-GENE-050522-293]"
"ENSDARG00000018190";"ENSDARG00000018190";"6 x 15";"72hpf_pos_gata5.1";"asna1";"arsA arsenite transporter, ATP-binding, homolog 1 (bacterial) [Source:ZFIN;Acc:ZDB-GENE-040625-120]"
"ENSDARG00000027041";"ENSDARG00000027041";"11 x 40";"72hpf_neg_tbx5";"pcdh17";"protocadherin 17 [Source:ZFIN;Acc:ZDB-GENE-090608-3]"
"ENSDARG00000035340";"ENSDARG00000035340";"6 x 38";"72hpf_neg_tbx5";"gjd1a";"gap junction protein delta 1a [Source:ZFIN;Acc:ZDB-GENE-080723-77]"
"ENSDARG00000041133";"ENSDARG00000041133";"11 x 23";"72hpf_pos.1";"rapsn";"receptor-associated protein of the synapse, 43kD [Source:ZFIN;Acc:ZDB-GENE-030313-1]"
"ENSDARG00000043746";"ENSDARG00000043746";"6 x 38";"72hpf_neg_tbx5";"nrxn3a";"neurexin 3a [Source:ZFIN;Acc:ZDB-GENE-070206-9]"
"ENSDARG00000044062";"ENSDARG00000044062";"15 x 40";"72hpf_neg_gata5";"ctbp2a";"C-terminal binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-010130-2]"
"ENSDARG00000062693";"ENSDARG00000062693";"1 x 40";"72hpf_neg_tbx5";"";"neurexin 3b [Source:ZFIN;Acc:ZDB-GENE-070206-10]"
"ENSDARG00000070080";"ENSDARG00000070080";"6 x 40";"72hpf_neg_tbx5";"nbeaa";"neurobeachin a [Source:ZFIN;Acc:ZDB-GENE-050320-68]"
"ENSDARG00000079161";"ENSDARG00000079161";"3 x 40";"72hpf_neg_tbx5";"bsnb";"bassoon (presynaptic cytomatrix protein) b [Source:ZFIN;Acc:ZDB-GENE-120628-1]"
"ENSDARG00000079374";"ENSDARG00000079374";"30 x 31";"24hpf_neg";"tjp1b";"tight junction protein 1b [Source:ZFIN;Acc:ZDB-GENE-070925-1]"
"ENSDARG00000098880";"ENSDARG00000098880";"1 x 40";"72hpf_neg_tbx5";"pclob";"piccolo presynaptic cytomatrix protein b [Source:ZFIN;Acc:ZDB-GENE-030131-8100]"
