"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000006782";"ENSDARG00000006782";"40 x 31";"24hpf_pos.1";"rb1";"retinoblastoma 1 [Source:ZFIN;Acc:ZDB-GENE-040428-1]"
"ENSDARG00000021948";"ENSDARG00000021948";"12 x 40";"48hpf_neg";"tnc";"tenascin C [Source:ZFIN;Acc:ZDB-GENE-980526-104]"
"ENSDARG00000024894";"ENSDARG00000024894";"40 x 8";"48hpf_pos.1";"tbx5a";"T-box 5a [Source:ZFIN;Acc:ZDB-GENE-991124-7]"
"ENSDARG00000031222";"ENSDARG00000031222";"11 x 40";"48hpf_neg";"lhx2b";"LIM homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-051220-1]"
"ENSDARG00000044601";"ENSDARG00000044601";"36 x 5";"24hpf_pos";"rtn4a";"reticulon 4a [Source:ZFIN;Acc:ZDB-GENE-030710-1]"
"ENSDARG00000054879";"ENSDARG00000054879";"5 x 34";"72hpf_neg_hand2";"six3b";"SIX homeobox 3b [Source:ZFIN;Acc:ZDB-GENE-990415-128]"
"ENSDARG00000058008";"ENSDARG00000058008";"7 x 40";"72hpf_neg_tbx5";"six3a";"SIX homeobox 3a [Source:ZFIN;Acc:ZDB-GENE-990415-127]"
"ENSDARG00000058702";"ENSDARG00000058702";"12 x 40";"24hpf_neg";"vax2";"ventral anterior homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-030904-8]"
"ENSDARG00000092060";"ENSDARG00000092060";"38 x 17";"24hpf_pos.1";"tbx5b";"T-box 5b [Source:ZFIN;Acc:ZDB-GENE-060601-2]"
"ENSDARG00000104347";"ENSDARG00000104347";"23 x 40";"48hpf_neg";"rtn4b";"reticulon 4b [Source:ZFIN;Acc:ZDB-GENE-030710-2]"
