"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000009477";"ENSDARG00000009477";"14 x 34";"48hpf_neg";"prkar2ab";"protein kinase, cAMP-dependent, regulatory, type II, alpha, B [Source:ZFIN;Acc:ZDB-GENE-040426-2427]"
"ENSDARG00000027192";"ENSDARG00000027192";"16 x 25";"48hpf_neg";"hcn3";"hyperpolarization activated cyclic nucleotide-gated potassium channel 3 [Source:ZFIN;Acc:ZDB-GENE-060503-193]"
"ENSDARG00000033184";"ENSDARG00000033184";"37 x 17";"24hpf_pos.1";"prkar2aa";"protein kinase, cAMP-dependent, regulatory, type II, alpha A [Source:ZFIN;Acc:ZDB-GENE-030131-1007]"
"ENSDARG00000034975";"ENSDARG00000034975";"17 x 6";"72hpf_pos_tbx5.1";"gpr157";"G protein-coupled receptor 157 [Source:ZFIN;Acc:ZDB-GENE-050809-126]"
"ENSDARG00000036446";"ENSDARG00000036446";"3 x 40";"48hpf_neg";"prkar2b";"si:ch211-272n13.7 [Source:ZFIN;Acc:ZDB-GENE-160113-22]"
"ENSDARG00000058548";"ENSDARG00000058548";"11 x 1";"72hpf_pos_hand2";"bves";"blood vessel epicardial substance [Source:ZFIN;Acc:ZDB-GENE-040624-11]"
"ENSDARG00000061685";"ENSDARG00000061685";"12 x 4";"48hpf_pos.1";"hcn4";"hyperpolarization activated cyclic nucleotide-gated potassium channel 4 [Source:ZFIN;Acc:ZDB-GENE-050420-360]"
"ENSDARG00000069922";"ENSDARG00000069922";"11 x 1";"48hpf_pos.1";"popdc2";"popeye domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-060518-2]"
"ENSDARG00000074419";"ENSDARG00000074419";"10 x 35";"72hpf_neg_tbx5";"hcn4l";"hyperpolarization activated cyclic nucleotide-gated potassium channel 4l [Source:ZFIN;Acc:ZDB-GENE-110411-3]"
"ENSDARG00000076128";"ENSDARG00000076128";"5 x 12";"72hpf_pos_gata5.1";"prkar1aa";"protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1) a [Source:ZFIN;Acc:ZDB-GENE-050116-2]"
"ENSDARG00000086911";"ENSDARG00000086911";"31 x 29";"24hpf_pos";"si:dkey-100n23.5";"si:dkey-100n23.5 [Source:ZFIN;Acc:ZDB-GENE-070912-347]"
"ENSDARG00000101755";"ENSDARG00000101755";"3 x 16";"72hpf_pos_hand2.1";"prkar1ab";"protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1) b [Source:ZFIN;Acc:ZDB-GENE-050417-238]"
"ENSDARG00000104480";"ENSDARG00000104480";"5 x 34";"72hpf_neg_tbx5";"LOC100334297";"hyperpolarization activated cyclic nucleotide-gated potassium channel 1 [Source:ZFIN;Acc:ZDB-GENE-110520-1]"
