"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003811";"ENSDARG00000003811";"17 x 35";"72hpf_neg_gata5";"plxnb2a";"plexin b2a [Source:ZFIN;Acc:ZDB-GENE-030131-8917]"
"ENSDARG00000007172";"ENSDARG00000007172";"13 x 40";"72hpf_neg_tbx5";"";"plexin A3 [Source:ZFIN;Acc:ZDB-GENE-070613-1]"
"ENSDARG00000015278";"ENSDARG00000015278";"9 x 1";"72hpf_pos_hand2.1";"plxnc1";"plexin C1 [Source:ZFIN;Acc:ZDB-GENE-030131-1620]"
"ENSDARG00000017211";"ENSDARG00000017211";"24 x 40";"24hpf_neg";"plxnb1b";"plexin b1b [Source:ZFIN;Acc:ZDB-GENE-090812-4]"
"ENSDARG00000019328";"ENSDARG00000019328";"4 x 38";"72hpf_neg_tbx5";"plxna4";"plexin A4 [Source:ZFIN;Acc:ZDB-GENE-030131-4663]"
"ENSDARG00000027290";"ENSDARG00000027290";"29 x 37";"24hpf_pos.1";"nrp1b";"neuropilin 1b [Source:ZFIN;Acc:ZDB-GENE-040611-1]"
"ENSDARG00000032990";"ENSDARG00000032990";"12 x 40";"48hpf_neg";"plxnb3";"plexin B3 [Source:ZFIN;Acc:ZDB-GENE-081104-53]"
"ENSDARG00000036985";"ENSDARG00000036985";"2 x 12";"48hpf_pos.1";"";"plexin b2b [Source:ZFIN;Acc:ZDB-GENE-080902-1]"
"ENSDARG00000038446";"ENSDARG00000038446";"29 x 37";"24hpf_pos.1";"nrp2b";"neuropilin 2b [Source:ZFIN;Acc:ZDB-GENE-040611-3]"
"ENSDARG00000060372";"ENSDARG00000060372";"9 x 38";"72hpf_neg_tbx5";"plxna2";"plexin A2 [Source:ZFIN;Acc:ZDB-GENE-090311-6]"
"ENSDARG00000075821";"ENSDARG00000075821";"3 x 31";"72hpf_neg_tbx5";"plxnb1a";"plexin b1a [Source:ZFIN;Acc:ZDB-GENE-050302-63]"
"ENSDARG00000077090";"ENSDARG00000077090";"15 x 14";"72hpf_pos";"si:ch211-127b11.1";"si:ch211-127b11.1 [Source:ZFIN;Acc:ZDB-GENE-041210-159]"
"ENSDARG00000079892";"ENSDARG00000079892";"14 x 12";"72hpf_pos_hand2.1";"si:dkey-183c2.4";"si:dkey-183c2.4 [Source:ZFIN;Acc:ZDB-GENE-041210-121]"
"ENSDARG00000086057";"ENSDARG00000086057";"11 x 1";"24hpf_pos.1";"";""
"ENSDARG00000094799";"ENSDARG00000094799";"40 x 15";"24hpf_pos.1";"";"plexin b2a [Source:ZFIN;Acc:ZDB-GENE-030131-8917]"
"ENSDARG00000096546";"ENSDARG00000096546";"39 x 25";"24hpf_pos.1";"nrp2a";"neuropilin 2a [Source:ZFIN;Acc:ZDB-GENE-040611-2]"
"ENSDARG00000102153";"ENSDARG00000102153";"14 x 38";"72hpf_neg_gata5";"nrp1a";"neuropilin 1a [Source:ZFIN;Acc:ZDB-GENE-030519-2]"
"ENSDARG00000104668";"ENSDARG00000104668";"23 x 33";"72hpf_pos_tbx5.1";"";"plexin A1b [Source:ZFIN;Acc:ZDB-GENE-061007-1]"
"ENSDARG00000105452";"ENSDARG00000105452";"1 x 18";"72hpf_neg_tbx5";"";"plexin A1a [Source:ZFIN;Acc:ZDB-GENE-140106-137]"
