"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003808";"ENSDARG00000003808";"1 x 3";"72hpf_pos";"aqp3a";"aquaporin 3a [Source:ZFIN;Acc:ZDB-GENE-040426-2826]"
"ENSDARG00000007086";"ENSDARG00000007086";"29 x 19";"24hpf_pos";"aqp10a";"aquaporin 10a [Source:ZFIN;Acc:ZDB-GENE-040718-40]"
"ENSDARG00000026787";"ENSDARG00000026787";"10 x 1";"72hpf_pos_hand2.1";"aqp7";"aquaporin 7 [Source:ZFIN;Acc:ZDB-GENE-030131-6461]"
"ENSDARG00000045141";"ENSDARG00000045141";"40 x 37";"24hpf_pos";"aqp8a.1";"aquaporin 8a, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040912-106]"
"ENSDARG00000051914";"ENSDARG00000051914";"40 x 38";"24hpf_pos.1";"slc14a2";"solute carrier family 14 (urea transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4833]"
"ENSDARG00000053480";"ENSDARG00000053480";"4 x 23";"72hpf_neg";"aqp9b";"aquaporin 9b [Source:ZFIN;Acc:ZDB-GENE-070911-1]"
"ENSDARG00000058678";"ENSDARG00000058678";"15 x 25";"72hpf_pos_hand2.1";"aqp10b";"aquaporin 10b [Source:ZFIN;Acc:ZDB-GENE-060503-57]"
"ENSDARG00000069518";"ENSDARG00000069518";"19 x 25";"48hpf_neg";"aqp3b";"aquaporin 3b [Source:ZFIN;Acc:ZDB-GENE-040724-66]"
"ENSDARG00000071592";"ENSDARG00000071592";"9 x 21";"72hpf_pos.1";"aqp8a.2";"aquaporin 8a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070112-1802]"
"ENSDARG00000102029";"ENSDARG00000102029";"26 x 24";"24hpf_neg";"si:dkey-183c6.7";"si:dkey-183c6.7 [Source:ZFIN;Acc:ZDB-GENE-160728-81]"
