"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000000542";"ENSDARG00000000542";"33 x 12";"72hpf_pos";"gtf2e1";"general transcription factor IIE, polypeptide 1, alpha [Source:ZFIN;Acc:ZDB-GENE-041210-221]"
"ENSDARG00000002402";"ENSDARG00000002402";"34 x 12";"72hpf_pos.1";"ercc3";"excision repair cross-complementation group 3 [Source:ZFIN;Acc:ZDB-GENE-030131-3043]"
"ENSDARG00000006816";"ENSDARG00000006816";"23 x 15";"72hpf_pos_tbx5.1";"gtf2f2b";"general transcription factor IIF, polypeptide 2b [Source:ZFIN;Acc:ZDB-GENE-050417-374]"
"ENSDARG00000011000";"ENSDARG00000011000";"15 x 29";"72hpf_pos_gata5.1";"gtf2a1";"general transcription factor IIA, 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2694]"
"ENSDARG00000012672";"ENSDARG00000012672";"16 x 6";"72hpf_pos_gata5.1";"gtf2e2";"general transcription factor IIE, polypeptide 2, beta [Source:ZFIN;Acc:ZDB-GENE-030131-6794]"
"ENSDARG00000019572";"ENSDARG00000019572";"12 x 22";"72hpf_pos.1";"taf7";"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-020419-18]"
"ENSDARG00000032129";"ENSDARG00000032129";"30 x 24";"24hpf_pos";"gtf2f1";"general transcription factor IIF, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4557]"
"ENSDARG00000037855";"ENSDARG00000037855";"25 x 9";"72hpf_pos_gata5.1";"taf11";"TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-040718-283]"
"ENSDARG00000040443";"ENSDARG00000040443";"28 x 8";"24hpf_pos";"polr2i";"polymerase (RNA) II (DNA directed) polypeptide I [Source:ZFIN;Acc:ZDB-GENE-041010-106]"
"ENSDARG00000053685";"ENSDARG00000053685";"18 x 3";"48hpf_pos";"gtf2a2";"general transcription factor IIA, 2 [Source:ZFIN;Acc:ZDB-GENE-050522-513]"
"ENSDARG00000056127";"ENSDARG00000056127";"37 x 22";"24hpf_neg";"polr2gl";"polymerase (RNA) II (DNA directed) polypeptide G-like [Source:ZFIN;Acc:ZDB-GENE-030131-2808]"
"ENSDARG00000063670";"ENSDARG00000063670";"35 x 34";"24hpf_pos.1";"gtf2a1l";"general transcription factor IIA, 1-like [Source:ZFIN;Acc:ZDB-GENE-060929-28]"
"ENSDARG00000069910";"ENSDARG00000069910";"38 x 25";"24hpf_pos.1";"gtf2f2a";"general transcription factor IIF, polypeptide 2a [Source:ZFIN;Acc:ZDB-GENE-040625-131]"
