"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003675";"ENSDARG00000003675";"8 x 1";"48hpf_pos";"cryl1";"crystallin, lambda 1 [Source:ZFIN;Acc:ZDB-GENE-060810-7]"
"ENSDARG00000010415";"ENSDARG00000010415";"27 x 7";"48hpf_pos";"sirt4";"sirtuin 4 [Source:ZFIN;Acc:ZDB-GENE-041010-65]"
"ENSDARG00000011488";"ENSDARG00000011488";"14 x 4";"72hpf_pos_tbx5.1";"sirt2";"sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-1028]"
"ENSDARG00000030765";"ENSDARG00000030765";"11 x 5";"72hpf_pos_tbx5.1";"hadh";"hydroxyacyl-CoA dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-040801-261]"
"ENSDARG00000035819";"ENSDARG00000035819";"20 x 12";"72hpf_pos";"sirt3";"sirtuin 3 [Source:ZFIN;Acc:ZDB-GENE-070112-1762]"
"ENSDARG00000039684";"ENSDARG00000039684";"17 x 3";"72hpf_pos_gata5.1";"sirt5";"sirtuin 5 [Source:ZFIN;Acc:ZDB-GENE-040718-349]"
"ENSDARG00000056102";"ENSDARG00000056102";"20 x 9";"72hpf_pos_tbx5.1";"uxs1";"UDP-glucuronate decarboxylase 1 [Source:ZFIN;Acc:ZDB-GENE-020419-37]"
"ENSDARG00000060645";"ENSDARG00000060645";"9 x 24";"72hpf_pos.1";"sirt7";"sirtuin 7 [Source:ZFIN;Acc:ZDB-GENE-050208-612]"
"ENSDARG00000062893";"ENSDARG00000062893";"36 x 33";"24hpf_pos";"si:dkey-103i16.6";"si:dkey-103i16.6 [Source:ZFIN;Acc:ZDB-GENE-061207-46]"
"ENSDARG00000068064";"ENSDARG00000068064";"29 x 38";"24hpf_neg";"sirt1";"sirtuin 1 [Source:ZFIN;Acc:ZDB-GENE-070801-2]"
"ENSDARG00000102963";"ENSDARG00000102963";"9 x 25";"72hpf_pos.1";"sirt6";"sirtuin 6 [Source:ZFIN;Acc:ZDB-GENE-031007-2]"
