"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000005578";"ENSDARG00000005578";"4 x 7";"72hpf_pos.1";"ugp2a";"UDP-glucose pyrophosphorylase 2a [Source:ZFIN;Acc:ZDB-GENE-090311-46]"
"ENSDARG00000008200";"ENSDARG00000008200";"5 x 13";"72hpf_pos_gata5.1";"ugp2b";"UDP-glucose pyrophosphorylase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-6352]"
"ENSDARG00000014554";"ENSDARG00000014554";"7 x 5";"72hpf_pos_gata5.1";"ppp1r3cb";"protein phosphatase 1, regulatory subunit 3Cb [Source:ZFIN;Acc:ZDB-GENE-040426-1733]"
"ENSDARG00000015657";"ENSDARG00000015657";"28 x 20";"24hpf_pos";"zgc:77112";"zgc:77112 [Source:ZFIN;Acc:ZDB-GENE-040426-2219]"
"ENSDARG00000030604";"ENSDARG00000030604";"10 x 28";"72hpf_neg_tbx5";"phkg1a";"phosphorylase kinase, gamma 1a (muscle) [Source:ZFIN;Acc:ZDB-GENE-061103-385]"
"ENSDARG00000030687";"ENSDARG00000030687";"3 x 34";"72hpf_neg_tbx5";"phka2";"phosphorylase kinase, alpha 2 (liver) [Source:ZFIN;Acc:ZDB-GENE-130422-1]"
"ENSDARG00000044691";"ENSDARG00000044691";"40 x 4";"24hpf_pos";"ppp1r3b";"protein phosphatase 1, regulatory subunit 3B [Source:ZFIN;Acc:ZDB-GENE-030131-5496]"
"ENSDARG00000054208";"ENSDARG00000054208";"19 x 4";"72hpf_pos_tbx5";"phkg2";"phosphorylase kinase, gamma 2 (testis) [Source:ZFIN;Acc:ZDB-GENE-040426-825]"
"ENSDARG00000069498";"ENSDARG00000069498";"16 x 16";"48hpf_pos.1";"phkg1b";"phosphorylase kinase, gamma 1b (muscle) [Source:ZFIN;Acc:ZDB-GENE-050522-52]"
"ENSDARG00000071005";"ENSDARG00000071005";"33 x 12";"24hpf_neg";"ppp1r3ca";"protein phosphatase 1, regulatory subunit 3Ca [Source:ZFIN;Acc:ZDB-GENE-040718-70]"
"ENSDARG00000078284";"ENSDARG00000078284";"15 x 16";"72hpf_pos_gata5";"phkb";"phosphorylase kinase, beta [Source:ZFIN;Acc:ZDB-GENE-110411-149]"
"ENSDARG00000105039";"ENSDARG00000105039";"39 x 11";"24hpf_pos.1";"phka1b";"phosphorylase kinase, alpha 1b (muscle) [Source:ZFIN;Acc:ZDB-GENE-091204-81]"
"ENSDARG00000105159";"ENSDARG00000105159";"19 x 7";"72hpf_pos_tbx5.1";"phka1a";"histone deacetylase 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2772]"
