"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000009610";"ENSDARG00000009610";"27 x 4";"24hpf_pos.1";"rgs12a";"regulator of G protein signaling 12a [Source:ZFIN;Acc:ZDB-GENE-030131-2614]"
"ENSDARG00000017661";"ENSDARG00000017661";"27 x 40";"48hpf_neg";"braf";"B-Raf proto-oncogene, serine/threonine kinase [Source:ZFIN;Acc:ZDB-GENE-040805-1]"
"ENSDARG00000021521";"ENSDARG00000021521";"40 x 1";"72hpf_pos_hand2.1";"rgs14a";"regulator of G protein signaling 14a [Source:ZFIN;Acc:ZDB-GENE-030131-5579]"
"ENSDARG00000025920";"ENSDARG00000025920";"8 x 4";"48hpf_pos.1";"tiam1b";"T-cell lymphoma invasion and metastasis 1b [Source:ZFIN;Acc:ZDB-GENE-120221-1]"
"ENSDARG00000036774";"ENSDARG00000036774";"25 x 35";"24hpf_pos";"rgs12b";"regulator of G protein signaling 12b [Source:ZFIN;Acc:ZDB-GENE-031006-13]"
"ENSDARG00000054533";"ENSDARG00000054533";"29 x 30";"24hpf_neg";"araf";"A-Raf proto-oncogene, serine/threonine kinase [Source:ZFIN;Acc:ZDB-GENE-050102-2]"
"ENSDARG00000059406";"ENSDARG00000059406";"27 x 5";"72hpf_pos_gata5.1";"raf1b";"Raf-1 proto-oncogene, serine/threonine kinase b [Source:ZFIN;Acc:ZDB-GENE-090826-2]"
"ENSDARG00000060200";"ENSDARG00000060200";"40 x 1";"24hpf_pos.1";"rgs14b";"regulator of G protein signaling 14 [Source:HGNC Symbol;Acc:HGNC:9996]"
"ENSDARG00000078430";"ENSDARG00000078430";"31 x 37";"72hpf_neg_tbx5";"tiam1a";"T-cell lymphoma invasion and metastasis 1a [Source:ZFIN;Acc:ZDB-GENE-080325-1]"
"ENSDARG00000087780";"ENSDARG00000087780";"27 x 37";"24hpf_pos.1";"tiam2a";"T-cell lymphoma invasion and metastasis 2a [Source:ZFIN;Acc:ZDB-GENE-030219-98]"
"ENSDARG00000089858";"ENSDARG00000089858";"5 x 4";"72hpf_pos_gata5.1";"cobll1a";"cordon-bleu WH2 repeat protein-like 1a [Source:ZFIN;Acc:ZDB-GENE-120215-171]"
"ENSDARG00000096415";"ENSDARG00000096415";"31 x 17";"24hpf_pos";"raf1a";"Raf-1 proto-oncogene, serine/threonine kinase a [Source:ZFIN;Acc:ZDB-GENE-990415-41]"
"ENSDARG00000098233";"ENSDARG00000098233";"35 x 40";"24hpf_neg";"LOC101886482";"T-cell lymphoma invasion and metastasis 2b [Source:ZFIN;Acc:ZDB-GENE-111019-2]"
