"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000000068";"ENSDARG00000000068";"12 x 15";"72hpf_pos_tbx5";"slc9a3r1a";"solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 1a [Source:ZFIN;Acc:ZDB-GENE-031006-7]"
"ENSDARG00000003169";"ENSDARG00000003169";"7 x 34";"72hpf_neg_tbx5";"magi1b";"membrane associated guanylate kinase, WW and PDZ domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-030131-5110]"
"ENSDARG00000006196";"ENSDARG00000006196";"20 x 8";"72hpf_pos_gata5.1";"sav1";"salvador family WW domain containing protein 1 [Source:ZFIN;Acc:ZDB-GENE-040912-28]"
"ENSDARG00000021590";"ENSDARG00000021590";"14 x 31";"72hpf_neg_tbx5";"";"membrane associated guanylate kinase, WW and PDZ domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050810-4]"
"ENSDARG00000024141";"ENSDARG00000024141";"10 x 24";"72hpf_pos.1";"cav3";"caveolin 3 [Source:ZFIN;Acc:ZDB-GENE-050522-426]"
"ENSDARG00000025974";"ENSDARG00000025974";"8 x 32";"72hpf_neg_tbx5";"";"membrane associated guanylate kinase, WW and PDZ domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-060503-301]"
"ENSDARG00000045542";"ENSDARG00000045542";"17 x 1";"72hpf_pos_gata5";"lamtor4";"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4 [Source:ZFIN;Acc:ZDB-GENE-030131-7438]"
"ENSDARG00000057669";"ENSDARG00000057669";"26 x 27";"72hpf_neg";"";"SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076]"
"ENSDARG00000061952";"ENSDARG00000061952";"26 x 35";"24hpf_pos";"kiaa0368";"si:dkey-245p14.7 [Source:ZFIN;Acc:ZDB-GENE-061207-66]"
"ENSDARG00000070145";"ENSDARG00000070145";"13 x 40";"48hpf_neg";"magi1a";"membrane associated guanylate kinase, WW and PDZ domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-081105-13]"
"ENSDARG00000073769";"ENSDARG00000073769";"12 x 36";"72hpf_neg_tbx5";"";"membrane associated guanylate kinase, WW and PDZ domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-141211-6]"
"ENSDARG00000074231";"ENSDARG00000074231";"38 x 40";"24hpf_pos.1";"LOC100535100";"SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076]"
"ENSDARG00000076559";"ENSDARG00000076559";"3 x 16";"48hpf_pos.1";"rb1cc1";"RB1-inducible coiled-coil 1 [Source:ZFIN;Acc:ZDB-GENE-130206-1]"
"ENSDARG00000077668";"ENSDARG00000077668";"35 x 12";"24hpf_pos.1";"";""
"ENSDARG00000101869";"ENSDARG00000101869";"17 x 33";"72hpf_pos_gata5";"magi3a";"membrane associated guanylate kinase, WW and PDZ domain containing 3a [Source:ZFIN;Acc:ZDB-GENE-090312-48]"
"ENSDARG00000102503";"ENSDARG00000102503";"39 x 3";"24hpf_pos.1";"slc9a3r1b";"SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]"
